Category,500-1_BF-Online-Sharing-Oblivious-equal_0,500-1_BF-Online-Sharing-Oblivious-equal_1,500-1_BFS-Online-Sharing-equal_0,500-1_BFS-Online-Sharing-equal_1,500-1_BFS_Reallocation_equal_0,500-1_BFS_Reallocation_equal_1,500-1_FF-Online-Sharing-Oblivious_0,500-1_FF-Online-Sharing-Oblivious_1,500-1_FFS-Online-Sharing_0,500-1_FFS-Online-Sharing_1,500-1_FFS_Reallocation_0,500-1_FFS_Reallocation_1,500-1_WF-Online-Sharing-Oblivious-equal_0,500-1_WF-Online-Sharing-Oblivious-equal_1,500-1_WFS-Online-Sharing-equal_0,500-1_WFS-Online-Sharing-equal_1,500-1_WFS_Reallocation_equal_0,500-1_WFS_Reallocation_equal_1,500-2_BF-Online-Sharing-Oblivious-equal_0,500-2_BF-Online-Sharing-Oblivious-equal_1,500-2_BFS-Online-Sharing-equal_0,500-2_BFS-Online-Sharing-equal_1,500-2_BFS_Reallocation_equal_0,500-2_BFS_Reallocation_equal_1,500-2_FF-Online-Sharing-Oblivious_0,500-2_FF-Online-Sharing-Oblivious_1,500-2_FFS-Online-Sharing_0,500-2_FFS-Online-Sharing_1,500-2_FFS_Reallocation_0,500-2_FFS_Reallocation_1,500-2_WF-Online-Sharing-Oblivious-equal_0,500-2_WF-Online-Sharing-Oblivious-equal_1,500-2_WFS-Online-Sharing-equal_0,500-2_WFS-Online-Sharing-equal_1,500-2_WFS_Reallocation_equal_0,500-2_WFS_Reallocation_equal_1,500-3_BF-Online-Sharing-Oblivious-equal_0,500-3_BF-Online-Sharing-Oblivious-equal_1,500-3_BFS-Online-Sharing-equal_0,500-3_BFS-Online-Sharing-equal_1,500-3_BFS_Reallocation_equal_0,500-3_BFS_Reallocation_equal_1,500-3_FF-Online-Sharing-Oblivious_0,500-3_FF-Online-Sharing-Oblivious_1,500-3_FFS-Online-Sharing_0,500-3_FFS-Online-Sharing_1,500-3_FFS_Reallocation_0,500-3_FFS_Reallocation_1,500-3_WF-Online-Sharing-Oblivious-equal_0,500-3_WF-Online-Sharing-Oblivious-equal_1,500-3_WFS-Online-Sharing-equal_0,500-3_WFS-Online-Sharing-equal_1,500-3_WFS_Reallocation_equal_0,500-3_WFS_Reallocation_equal_1,sum_BFS_reallocation,avg_BFS_reallocation,std_avg_BFS_reallocation,sum_FFS_reallocation,avg_FFS_reallocation,std_avg_FFS_reallocation,sum_WFS_reallocation,avg_WFS_reallocation,std_avg_WFS_reallocation,sum_BF,sum_FF,sum_WF,x_over_y_BF_reallocation,x_over_y_FF_reallocation,x_over_y_WF_reallocation,t1_BF_reallocation,t2_BF_reallocation,t3_BF_reallocation,t_avg_BF_reallocation,t_std_BF_reallocation,t1_FF_reallocation,t2_FF_reallocation,t3_FF_reallocation,t_avg_FF_reallocation,t_std_FF_reallocation,t1_WF_reallocation,t2_WF_reallocation,t3_WF_reallocation,t_avg_WF_reallocation,t_std_WF_reallocation
1.low-sharing-low-demand,13.0,140777.19999999963,13.0,32075.099999999955,8.0,19872.0,12.0,140777.20000000016,12.0,27886.99999999997,8.0,19872.0,76.0,140777.20000000065,40.0,56331.89999999973,8.0,19872.0,12.0,105879.59999999996,12.0,31646.900000000023,7.0,18909.6,11.0,105879.59999999998,11.0,27664.50000000002,7.0,18902.9,66.0,105879.59999999976,42.0,52295.49999999996,7.0,18931.1,15.0,79000.40000000001,15.0,34735.599999999984,8.0,20741.5,13.0,79000.40000000004,13.0,30425.500000000007,8.0,20708.3,56.0,79000.39999999966,38.0,43096.99999999994,8.0,20700.3,59523.1,19841.033333333333,916.3425142016138,59483.2,19827.733333333334,903.5136652720485,59503.399999999994,19834.466666666664,885.196996907092,325657.1999999996,325657.2000000002,325657.20000000007,0.18277839396764473,0.18265587249414403,0.18271790090929965,0.8588407781941958,0.8214046898552696,0.7374506964521699,0.8058987215005451,0.062162804612543206,0.8588407781941964,0.8214679692783123,0.7378709474888736,0.8060598983204607,0.06193933704198208,0.8588407781941969,0.8212016290201319,0.7379722127989213,0.80600487333775,0.06185069573279274
2.low-sharing-medium-demand,26.0,140777.19999999998,26.0,58996.79999999973,16.0,38922.0,24.0,140777.20000000024,24.0,54977.29999999976,16.0,38982.9,77.0,140777.20000000033,54.0,75324.89999999985,16.0,38956.7,25.0,105879.59999999987,25.0,54782.299999999945,15.0,38416.5,23.0,105879.59999999971,23.0,51427.10000000001,15.0,38420.7,67.0,105879.6,51.0,64057.99999999993,15.0,38388.6,27.0,79000.39999999989,27.0,49004.09999999987,18.0,39058.3,26.0,79000.39999999976,26.0,47379.699999999895,18.0,38851.8,61.0,79000.3999999998,51.0,54110.39999999973,18.0,38986.1,116396.8,38798.933333333334,338.13586519819825,116255.40000000001,38751.8,294.13807981966835,116331.4,38777.13333333333,336.8006878456947,325657.1999999998,325657.1999999997,325657.2000000001,0.3574212392663208,0.3569870403602319,0.35722041459547016,0.7235205700923161,0.6371680663697252,0.5055936425638344,0.6220940930086253,0.10974267602063194,0.7230879716317704,0.6371283986716978,0.508207553379475,0.622807974560981,0.10815361504408186,0.7232740813143044,0.6374315732209037,0.5065075619870267,0.6224044055074116,0.10916177354015838
3.low-sharing-high-demand,39.0,140777.20000000016,39.0,78505.19999999985,28.0,63109.8,39.0,140777.2000000003,39.0,77151.0999999999,28.0,63123.8,80.0,140777.2000000005,63.0,91143.1000000002,28.0,63219.8,39.0,105879.59999999992,39.0,69479.19999999995,28.0,59366.3,38.0,105879.59999999996,38.0,67651.0,28.0,59420.7,71.0,105879.59999999985,63.0,75449.99999999999,28.0,59415.8,40.0,79000.3999999999,41.0,58268.49999999979,29.0,51385.2,40.0,79000.39999999988,40.0,57805.79999999971,29.0,51616.8,65.0,79000.3999999997,60.0,60702.89999999974,29.0,51900.7,173861.3,57953.76666666666,5988.572376062042,174161.3,58053.76666666666,5874.022667928115,174536.3,58178.76666666666,5760.051632002388,325657.19999999995,325657.2000000002,325657.20000000007,0.5338782621726159,0.5347994762590844,0.5359509938671706,0.5517043953140144,0.4393036996739688,0.34955772375836,0.44685527291544774,0.10128469232353658,0.5516049473920502,0.4387899085376218,0.3466260930324393,0.44567364965403716,0.10266266167630284,0.5509230187842934,0.43883618751865244,0.3430324403420718,0.44426388221500596,0.10405151634429932
4.medium-sharing-low-demand,20.0,279580.59999999974,13.0,32291.999999999956,8.0,19872.0,18.0,279580.59999999974,12.0,28832.39999999996,8.0,19872.0,120.0,279580.60000000295,32.0,60441.49999999972,8.0,19872.0,19.0,268079.1000000005,12.0,32500.800000000032,7.0,18958.8,17.0,268079.0999999998,11.0,29503.90000000002,7.0,18958.8,120.0,268079.10000000027,34.0,65127.39999999996,7.0,18958.8,17.0,235100.7000000002,15.0,39530.69999999996,9.0,23879.7,15.0,235100.69999999992,13.0,34408.400000000016,9.0,23879.7,105.0,235100.7000000022,40.0,70493.2999999997,9.0,23879.7,62710.5,20903.5,2617.595918013322,62710.5,20903.5,2617.595918013322,62710.5,20903.5,2617.595918013322,782760.4000000004,782760.3999999994,782760.4000000054,0.08011455357220418,0.08011455357220428,0.08011455357220366,0.9289221068986904,0.9292790821813415,0.8984277800959334,0.9188763230586551,0.01770985713696788,0.9289221068986904,0.9292790821813413,0.8984277800959333,0.918876323058655,0.017709857136967877,0.9289221068986911,0.9292790821813414,0.8984277800959343,0.9188763230586555,0.017709857136967554
5.medium-sharing-medium-demand,26.0,279580.6000000006,25.0,62052.79999999969,18.0,44712.0,25.0,279580.6,24.0,59424.09999999971,18.0,44712.0,120.0,279580.600000003,49.0,94931.70000000016,18.0,44712.0,25.0,268079.10000000056,25.0,66634.7,17.0,46042.8,24.0,268079.0999999999,23.0,61696.09999999998,17.0,46042.8,120.0,268079.10000000003,52.0,101227.09999999971,17.0,46042.8,27.0,235100.6999999996,27.0,70524.59999999971,18.0,47490.3,26.0,235100.7000000001,26.0,67661.49999999972,18.0,47501.0,107.0,235100.7000000027,54.0,99456.19999999968,18.0,47523.5,138245.1,46081.700000000004,1389.5584298618048,138255.8,46085.26666666666,1394.984879248995,138278.3,46092.76666666666,1406.4158571821256,782760.4000000007,782760.4,782760.4000000057,0.17661228135710477,0.17662595092955646,0.17665469535760747,0.8400747405220538,0.8282491995832577,0.798000176094754,0.8221080387333551,0.02169913904686153,0.8400747405220533,0.8282491995832573,0.7979546636824136,0.8220928679292414,0.021724422496811422,0.8400747405220551,0.8282491995832574,0.7978589600116058,0.8220609667056394,0.021777596300724532
6.medium-sharing-high-demand,40.0,279580.5999999999,40.0,96000.1000000002,28.0,69476.9,39.0,279580.6000000001,39.0,94085.00000000016,28.0,69456.9,120.0,279580.60000000324,63.0,127003.50000000096,28.0,69434.7,39.0,268079.0999999997,39.0,100605.09999999971,28.0,75188.5,38.0,268079.09999999945,38.0,98192.99999999972,28.0,75153.9,120.0,268079.1000000009,64.0,130883.59999999969,28.0,75104.3,40.0,235100.70000000016,40.0,99709.59999999971,29.0,74907.2,40.0,235100.70000000004,40.0,98879.99999999972,29.0,75014.6,112.0,235100.7000000021,66.0,126407.7999999998,29.0,74843.9,219572.59999999998,73190.86666666665,3219.4632663432194,219625.4,73208.46666666666,3249.6985188373023,219382.9,73127.63333333333,3200.823252435745,782760.3999999998,782760.3999999996,782760.4000000062,0.28051061346486106,0.28057806705602395,0.2802682659981244,0.7514959907804761,0.7195286764242341,0.6813824884400602,0.7174690518815902,0.035102098834006674,0.7515675265021966,0.719657742807999,0.6809256629180602,0.7173836440760852,0.03537579492310812,0.7516469311533089,0.7198427628263458,0.6816517347672749,0.7177138095823099,0.035046129753745076
7.high-sharing-low-demand,32.0,419969.7000000001,13.0,32291.999999999956,8.0,19872.0,28.0,419969.6999999999,12.0,29569.89999999997,8.0,19872.0,120.0,419969.7000000008,18.0,43072.89999999986,8.0,19872.0,30.0,423791.3999999996,12.0,32500.800000000032,7.0,18958.8,28.0,423791.4000000004,11.0,29792.400000000027,7.0,18958.8,120.0,423791.40000000206,22.0,53516.29999999993,7.0,18958.8,33.0,443237.0999999999,15.0,39799.49999999996,9.0,23879.7,30.0,443237.10000000056,13.0,34492.90000000001,9.0,23879.7,120.0,443237.10000000393,22.0,54424.59999999981,9.0,23879.7,62710.5,20903.5,2617.595918013322,62710.5,20903.5,2617.595918013322,62710.5,20903.5,2617.595918013322,1286998.1999999997,1286998.200000001,1286998.2000000067,0.04872617537460426,0.04872617537460422,0.048726175374604,0.9526823006516899,0.9552638397098195,0.9461243203693914,0.9513568202436335,0.004711727621331764,0.9526823006516899,0.9552638397098195,0.9461243203693915,0.9513568202436337,0.004711727621331702,0.95268230065169,0.9552638397098198,0.9461243203693919,0.9513568202436339,0.004711727621331625
8.high-sharing-medium-demand,32.0,419969.6999999992,26.0,64398.79999999968,23.0,57132.0,30.0,419969.6999999999,24.0,59615.99999999972,23.0,57132.0,120.0,419969.700000001,32.0,77772.89999999989,23.0,57132.0,30.0,423791.4000000003,25.0,67120.59999999999,24.0,65001.6,29.0,423791.4000000004,23.0,62293.199999999975,24.0,65001.6,120.0,423791.4000000029,37.0,91017.69999999984,23.0,62293.2,34.0,443237.0999999999,27.0,71639.09999999967,25.0,66332.5,32.0,443237.10000000056,26.0,68985.79999999967,25.0,66332.5,120.0,443237.1000000034,37.0,93616.89999999976,25.0,66332.5,188466.1,62822.03333333333,4972.442378080748,188466.1,62822.03333333333,4972.442378080748,185757.7,61919.23333333334,4611.63619156296,1286998.1999999995,1286998.200000001,1286998.2000000072,0.14643851094741242,0.14643851094741225,0.14433407909972135,0.8639616143736081,0.8466188790050956,0.8503453343594207,0.8536419425793748,0.009129257189523423,0.8639616143736083,0.8466188790050956,0.850345334359421,0.853641942579375,0.00912925718952351,0.8639616143736087,0.8530097590465507,0.8503453343594218,0.8557722359265272,0.007216247587249861
9.high-sharing-high-demand,40.0,419969.6999999992,40.0,99148.30000000024,30.0,74520.0,40.0,419969.699999999,39.0,96804.20000000022,30.0,74520.0,120.0,419969.7000000016,52.0,125563.60000000072,30.0,74520.0,39.0,423791.3999999997,39.0,105438.5999999997,29.0,78543.6,39.0,423791.3999999993,38.0,102562.1999999997,29.0,78543.6,120.0,423791.4000000018,56.0,141116.89999999962,29.0,78543.6,41.0,443237.1,40.0,106102.79999999973,30.0,79599.0,41.0,443237.0999999997,40.0,106017.39999999972,30.0,79599.0,120.0,443237.1000000042,56.0,141813.40000000014,30.0,79599.0,232662.6,77554.2,2680.157555070225,232662.6,77554.2,2680.157555070225,232662.6,77554.2,2680.157555070225,1286998.1999999988,1286998.199999998,1286998.2000000076,0.18077927381716635,0.18077927381716646,0.1807792738171651,0.8225586274438367,0.8146644787978236,0.8204144012313048,0.8192125024909883,0.004082011287076316,0.8225586274438366,0.8146644787978234,0.8204144012313047,0.8192125024909882,0.004082011287076316,0.8225586274438377,0.8146644787978243,0.8204144012313066,0.8192125024909895,0.004082011287076554
