"active_bins","sum_of_data"
"14","8217.999999999998"
"13","7668.399999999999"
"13","7365.799999999997"
"12","6717.599999999997"
"13","7117.599999999996"
"12","6710.899999999995"
"11","6167.999999999996"
"10","5732.399999999996"
"11","6296.099999999995"
"10","5808.699999999996"
"9","5034.599999999997"
"8","4551.499999999998"
"7","4025.899999999998"
"6","3537.4999999999986"
"5","3137.499999999999"
"4","2565.7000000000003"
"5","3241.3999999999987"
"4","2694.7999999999997"
"3","2019.1000000000006"
"2","1345.8000000000002"
"1","563.7"
"0","0.0"
"1","440.40000000000003"
"2","1016.2"
"1","440.40000000000003"
"0","0.0"

"1","550.5"
"2","1045.9"
"3","1722.8000000000004"
"4","2154.2000000000003"
"5","2682.500000000001"
"6","3312.5"
"7","3771.3999999999996"
"7","4045.2999999999997"
"8","4640.999999999999"
"9","5238.899999999998"
"10","5833.699999999997"
"11","6210.399999999999"
"11","6780.099999999998"
"12","7442.199999999998"
"12","7851.299999999998"
"13","8253.8"
"14","8893.8"
"15","9287.5"
"16","9867.099999999995"
"16","10238.799999999992"
"17","10864.799999999992"
"18","11622.099999999995"
"19","12200.199999999995"
"20","12728.899999999992"
"21","13052.499999999996"
"22","13437.999999999998"
"22","13704.8"
"23","14502.7"
"24","15160.499999999996"
"25","15647.099999999995"
"26","16117.399999999996"
"25","15630.799999999997"
"26","16133.800000000003"
"26","16597.899999999998"
"27","17118.000000000007"
"28","17558.899999999998"
"29","18187.699999999997"
"30","18580.200000000004"
"31","19047.200000000004"
"32","19609.50000000001"
"33","20387.50000000002"
"33","20997.40000000003"
"34","21546.900000000027"
"35","22201.80000000003"
"36","22883.500000000025"
"37","23493.300000000036"
"37","23040.500000000033"
"36","22442.600000000028"
"36","22968.10000000002"
"36","23366.100000000024"
"36","23722.900000000023"
"37","24170.400000000038"
"38","24680.400000000045"
"38","24308.700000000044"
"38","24813.900000000045"
"39","25395.70000000006"
"38","24875.600000000046"
"39","25340.600000000064"
"40","25829.00000000007"
"40","26159.700000000073"
"40","26598.200000000073"
"40","26933.700000000066"
"41","27216.500000000065"
"42","27982.300000000072"
"43","28582.700000000073"
"44","29276.800000000072"
"44","29767.800000000065"
"45","30333.100000000064"
"46","30924.30000000008"
"46","31504.60000000008"
"47","32086.900000000074"
"48","32590.50000000007"
"49","33194.20000000007"
"50","33673.40000000009"
"50","34100.70000000008"
"50","34719.10000000006"
"51","35156.10000000004"
"51","35685.200000000026"
"52","36145.700000000026"
"51","35563.40000000004"
"51","35963.500000000044"
"51","36508.90000000004"
"51","36945.80000000005"
"52","37446.200000000026"
"53","37944.800000000025"
"54","38351.80000000001"
"53","37532.600000000006"
"53","38110.70000000002"
"53","38638.500000000015"
"53","39015.30000000002"
"54","39682.400000000016"
"55","40190.00000000002"
"56","40743.00000000001"
"57","41210.500000000015"
"57","40848.8"
"58","41571.8"
"58","42131.000000000015"
"58","42467.00000000001"
"59","43054.900000000016"
"60","43684.20000000001"
"60","44197.7"
"61","44599.50000000001"
"62","45246.400000000016"
"63","45652.50000000002"
"63","46065.00000000002"
"62","45483.20000000002"
"63","46117.90000000003"
"64","46626.60000000004"
"65","47226.20000000004"
"65","47544.80000000003"
"66","47986.90000000002"
"66","48377.50000000001"
"66","47818.30000000002"
"67","48293.200000000004"
"68","48579.50000000001"
"68","49061.299999999996"
"68","49375.9"
"69","49918.799999999996"
"69","50355.49999999999"
"69","50844.69999999998"
"70","51321.299999999974"
"70","51612.79999999998"
"70","51263.299999999974"
"71","51999.299999999974"
"72","52735.49999999996"
"72","52462.699999999975"
"72","52957.09999999998"
"73","53555.89999999996"
"73","53885.39999999996"
"73","54369.99999999995"
"73","54725.19999999995"
"74","55301.69999999995"
"74","54913.19999999996"
"74","55319.29999999996"
"74","55650.899999999965"
"74","56017.499999999956"
"75","56614.19999999997"
"75","57143.499999999985"
"75","57501.19999999998"
"75","57900.19999999999"
"76","58462.89999999999"
"76","57912.69999999999"
"76","58261.29999999999"
"75","57824.29999999999"
"76","58121.29999999999"
"76","57744.499999999985"
"77","58191.69999999999"
"77","57799.69999999999"
"78","58326.899999999994"
"78","58621.49999999999"
"79","59159.5"
"79","58671.49999999999"
"80","59602.399999999994"
"80","59266.39999999999"
"80","59688.999999999985"
"80","60052.499999999985"
"79","59489.79999999999"
"80","59920.69999999998"
"80","59523.39999999998"
"81","60086.49999999997"
"81","60561.29999999998"
"81","60830.69999999999"
"81","61259.69999999999"
"82","61932.29999999999"
"81","61472.100000000006"
"81","61914.00000000001"
"81","62410.19999999999"
"81","61982.9"
"82","62742.7"
"83","63316.3"
"83","63542.0"
"83","63921.299999999996"
"83","63602.700000000004"
"82","62842.90000000001"
"83","63308.30000000002"
"84","63860.10000000001"
"84","64199.10000000003"
"83","63673.700000000026"
"83","63343.00000000002"
"82","62844.40000000001"
"83","63370.90000000002"
"83","62972.60000000004"
"83","62645.30000000004"
"82","62050.50000000005"
"83","62446.500000000065"
"84","62837.300000000054"
"84","63286.60000000005"
"84","63740.90000000005"
"84","64144.60000000006"
"84","63615.300000000054"
"84","63329.30000000005"
"85","63919.000000000044"
"85","64220.10000000004"
"85","64417.900000000045"
"86","65027.30000000004"
"86","65496.30000000002"
"86","65918.0"
"86","66262.20000000001"
"85","65331.30000000005"
"85","65738.00000000004"
"86","66438.70000000006"
"86","66856.30000000005"
"86","67135.00000000007"
"87","67687.20000000006"
"87","67281.10000000006"
"87","67083.30000000006"
"86","66556.80000000005"
"86","67004.40000000005"
"87","67512.50000000007"
"86","66949.40000000007"
"86","67334.10000000006"
"86","67973.90000000004"
"86","67571.40000000007"
"86","68108.70000000004"
"86","68315.60000000006"
"87","68901.70000000003"
"86","68322.10000000006"
"85","67928.40000000004"
"85","67383.00000000003"
"86","68063.30000000003"
"86","68337.40000000005"
"87","68904.20000000004"
"88","69510.29999999999"
"88","69894.3"
"88","69619.80000000002"
"88","69944.0"
"89","70440.7"
"89","70877.40000000004"
"89","71262.30000000002"
"90","71652.50000000004"
"91","72019.20000000004"
"91","72525.19999999998"
"91","72199.5"
"91","72713.59999999999"
"92","73223.49999999999"
"92","73016.59999999999"
"92","73488.39999999998"
"92","73780.79999999997"
"92","73298.99999999999"
"92","72814.4"
"92","72355.60000000003"
"92","72761.40000000001"
"92","73271.7"
"92","73862.20000000001"
"91","73575.90000000001"
"91","73265.2"
"92","73762.10000000002"
"92","74132.40000000002"
"92","74312.70000000003"
"92","74623.00000000004"
"92","74378.10000000002"
"92","74099.40000000001"
"93","74474.60000000005"
"92","73792.90000000002"
"92","73456.79999999999"
"92","73281.49999999999"
"93","73939.79999999999"
"93","74234.9"
"93","74369.10000000002"
"93","74701.60000000003"
"94","75270.8"
"94","74766.90000000002"
"94","75105.29999999997"
"94","75332.99999999999"
"94","75896.5"
"94","75535.79999999999"
"95","75952.89999999998"
"95","75409.19999999997"
"96","75772.89999999998"
"96","76248.69999999998"
"95","75705.8"
"94","75143.49999999999"
"93","74386.20000000003"
"93","74724.90000000005"
"93","75124.60000000002"
"94","75664.70000000004"
"94","75246.00000000004"
"93","74577.20000000006"
"93","74987.20000000006"
"93","75620.70000000004"
"93","75291.60000000003"
"93","74763.80000000008"
"94","75034.20000000003"
"94","75435.90000000004"
"94","75208.20000000003"
"94","74751.90000000005"
"93","74361.70000000003"
"93","74675.3"
"93","75076.29999999997"
"94","75648.49999999997"
"95","76138.89999999997"
"95","75575.39999999995"
"95","76075.19999999997"
"95","76432.59999999996"
"94","76047.89999999995"
"94","76575.49999999996"
"94","76191.49999999994"
"94","76796.9"
"93","76060.69999999995"
"93","76344.59999999996"
"94","76836.1"
"95","77419.90000000001"
"94","77044.70000000001"
"94","76289.3"
"95","76809.50000000003"
"95","77032.10000000003"
"95","77366.30000000005"
"95","77881.80000000006"
"96","78331.60000000005"
"96","77865.40000000007"
"95","77236.6"
"95","77654.00000000001"
"95","77294.40000000002"
"95","77063.09999999999"
"95","76724.70000000001"
"95","77065.30000000002"
"95","77290.70000000004"
"96","78008.80000000006"
"96","77592.3"
"96","77274.30000000002"
"95","76755.20000000001"
"95","77150.30000000002"
"95","76688.40000000001"
"96","77305.90000000002"
"97","77769.70000000003"
"97","78455.10000000002"
"98","78918.70000000004"
"99","79420.3"
"99","79127.5"
"99","78806.9"
"99","79194.59999999999"
"99","78771.99999999999"
"99","79013.5"
"99","79213.89999999998"
"99","79730.59999999995"
"100","80495.09999999999"
"100","80893.59999999996"
"100","81206.69999999995"
"99","80637.49999999997"
"99","81156.49999999996"
"99","81536.99999999994"
"99","82189.99999999991"
"99","81674.49999999993"
"99","81900.69999999991"
"99","82295.4999999999"
"99","82589.39999999985"
"99","82286.09999999986"
"99","82592.29999999986"
"99","82952.69999999987"
"98","82521.79999999989"
"98","82880.19999999987"
"98","83247.29999999986"
"99","83975.29999999987"
"99","83683.49999999987"
"99","84043.79999999986"
"100","84654.69999999982"
"100","85061.69999999978"
"99","84414.79999999978"
"100","84952.1999999998"
"100","84479.79999999981"
"100","84279.39999999983"
"100","84408.99999999981"
"100","84181.39999999983"
"100","83673.19999999987"
"100","84057.59999999985"
"100","84415.5999999998"
"99","83687.59999999986"
"99","84239.59999999987"
"100","84648.99999999985"
"100","84249.29999999989"
"100","84728.19999999987"
"99","84280.6999999999"
"98","83708.49999999991"
"98","83348.09999999992"
"98","83700.09999999992"
"98","83425.89999999992"
"98","83818.89999999994"
"98","84193.6999999999"
"99","84944.29999999984"
"99","85330.39999999982"
"99","85603.49999999981"
"99","85204.99999999984"
"99","85442.09999999983"
"99","85878.6999999998"
"100","86285.99999999981"
"100","86861.39999999978"
"99","86096.89999999978"
"99","86584.39999999979"
"99","87055.49999999981"
"99","87415.39999999982"
"99","87071.29999999978"
"99","86602.29999999981"
"99","86011.99999999984"
"99","85719.99999999984"
"99","86249.0999999998"
"99","85783.39999999982"
"99","85433.59999999983"
"99","85783.59999999982"
"100","86469.49999999981"
"100","86790.39999999978"
"100","86656.1999999998"
"100","86238.79999999978"
"101","86722.29999999978"
"100","86284.09999999977"
"100","86625.89999999979"
"100","86792.99999999983"
"100","87234.8999999998"
"100","87005.19999999982"
"100","87331.3999999998"
"100","87748.49999999983"
"99","87062.5999999998"
"99","87531.39999999979"
"99","88042.09999999982"
"99","88464.99999999985"
"99","88854.69999999985"
"99","88495.49999999987"
"100","88937.49999999987"
"99","88389.39999999983"
"99","88887.99999999984"
"99","89090.99999999981"
"99","89472.29999999981"
"99","89839.4999999998"
"99","89441.49999999983"
"99","89131.19999999981"
"99","88799.5999999998"
"100","89625.69999999981"
"100","89366.5999999998"
"100","88837.4999999998"
"100","89331.79999999983"
"100","89922.69999999982"
"99","89425.9999999998"
"99","88956.19999999984"
"99","88540.29999999984"
"99","89014.29999999983"
"100","89693.89999999983"
"99","89173.69999999981"
"99","89400.09999999982"
"99","89170.79999999981"
"99","89417.99999999981"
"99","89785.89999999985"
"99","89464.99999999984"
"99","89070.19999999985"
"99","89518.49999999984"
"99","89788.59999999982"
"99","89332.9999999998"
"100","89896.19999999981"
"100","89454.5999999998"
"100","89032.29999999978"
"100","88719.1999999998"
"100","88847.39999999979"
"100","89394.69999999978"
"100","89744.49999999978"
"100","89327.39999999979"
"100","89123.99999999981"
"99","88558.69999999982"
"100","89160.7999999998"
"100","88936.8999999998"
"100","89249.79999999981"
"100","88996.59999999979"
"99","88295.89999999978"
"98","87825.29999999978"
"99","88302.6999999998"
"99","88851.4999999998"
"99","88963.29999999978"
"99","89125.0999999998"
"98","88573.2999999998"
"98","88971.59999999979"
"99","89479.8999999998"
"100","89886.4999999998"
"101","90602.69999999976"
"101","91050.59999999974"
"102","91698.2999999997"
"103","92312.59999999966"
"103","92184.39999999967"
"103","91635.5999999997"
"103","91363.3999999997"
"103","91017.09999999971"
"103","91322.79999999971"
"103","90946.79999999973"
"103","91223.69999999972"
"103","90704.7999999997"
"102","90152.9999999997"
"102","89702.49999999967"
"102","90049.0999999997"
"102","90450.09999999967"
"102","90032.1999999997"
"102","89710.29999999968"
"102","90126.09999999967"
"102","90568.39999999972"
"102","89983.69999999972"
"102","90598.29999999968"
"103","91018.99999999968"
"103","91307.69999999968"
"103","90707.79999999968"
"104","91090.99999999967"
"104","91397.89999999964"
"104","91751.79999999962"
"104","91319.79999999964"
"104","91515.09999999963"
"104","91917.99999999962"
"104","92219.09999999964"
"105","92780.89999999967"
"105","92591.49999999968"
"105","93027.19999999968"
"105","92784.09999999969"
"105","92430.1999999997"
"105","92677.4999999997"
"105","92892.5999999997"
"105","93103.39999999967"
"105","93413.49999999965"
"105","92877.99999999968"
"105","93290.8999999997"
"105","92857.59999999969"
"105","92587.49999999971"
"105","93001.29999999973"
"105","92673.79999999973"
"104","92256.99999999972"
"103","91839.89999999976"
"102","91218.89999999975"
"102","90833.99999999975"
"102","90719.79999999976"
"102","91194.99999999977"
"102","91439.29999999976"
"102","91016.39999999975"
"102","90510.39999999976"
"102","90025.39999999975"
"102","89584.89999999973"
"102","90091.59999999974"
"102","90498.29999999973"
"101","89969.59999999974"
"101","89462.69999999975"
"101","88777.29999999976"
"101","88289.79999999976"
"102","88746.39999999975"
"102","88305.29999999976"
"102","88070.89999999978"
"102","88391.49999999974"
"101","87960.09999999977"
"101","88456.09999999974"
"101","88786.49999999974"
"100","88209.09999999976"
"100","87810.79999999978"
"100","88176.29999999976"
"100","87840.49999999977"
"100","87546.09999999976"
"101","87986.29999999974"
"101","87709.29999999976"
"101","87388.99999999974"
"101","86986.09999999974"
"101","86805.79999999974"
"101","87128.19999999975"
"101","86638.09999999973"
"101","86258.79999999974"
"101","85727.29999999974"
"101","85998.09999999977"
"101","85593.49999999977"
"101","85978.39999999978"
"101","85689.69999999976"
"101","85227.99999999975"
"101","85736.29999999974"
"100","85113.09999999977"
"100","84820.69999999976"
"100","84519.4999999998"
"100","84918.79999999977"
"100","85356.69999999976"
"99","84900.09999999977"
"99","84580.69999999978"
"99","84354.29999999977"
"99","84649.29999999976"
"99","84238.69999999975"
"99","84451.79999999974"
"99","84256.49999999974"
"99","84857.2999999997"
"100","85293.29999999971"
"101","85844.09999999971"
"101","86305.69999999972"
"101","86663.89999999973"
"101","86419.5999999997"
"101","86044.19999999975"
"101","85829.09999999974"
"101","85508.29999999974"
"101","86008.99999999972"
"101","85524.49999999972"
"101","85121.49999999974"
"101","84788.09999999973"
"101","85120.99999999972"
"101","84490.09999999976"
"101","84051.09999999974"
"101","83684.29999999973"
"102","84057.29999999974"
"102","84413.59999999974"
"102","84789.5999999997"
"102","85324.99999999967"
"102","85719.89999999966"
"102","85276.39999999967"
"102","85637.49999999967"
"102","86159.89999999964"
"102","85624.49999999968"
"102","85957.19999999969"
"102","86328.6999999997"
"102","86889.79999999968"
"102","87246.39999999969"
"102","86865.3999999997"
"102","86509.09999999969"
"102","86083.99999999967"
"102","85753.59999999967"
"103","86635.49999999964"
"102","86085.69999999963"
"102","85651.59999999963"
"103","86457.9999999996"
"103","85920.19999999962"
"103","85291.39999999964"
"103","85699.79999999965"
"103","86189.99999999964"
"104","86532.49999999965"
"104","86064.39999999966"
"104","85556.09999999969"
"103","85115.8999999997"
"103","84732.99999999971"
"103","84348.59999999969"
"103","83934.49999999971"
"103","84118.99999999971"
"103","84629.8999999997"
"103","85101.09999999969"
"104","85681.99999999968"
"104","85390.49999999967"
"104","84928.89999999966"
"104","85252.79999999968"
"104","85700.19999999969"
"104","85971.9999999997"
"104","86476.89999999966"
"104","86141.9999999997"
"103","85734.69999999966"
"103","85383.69999999966"
"102","84716.59999999969"
"102","84274.69999999968"
"102","84496.99999999968"
"102","85045.5999999997"
"101","84647.29999999968"
"101","84190.79999999971"
"101","84397.89999999967"
"101","84729.69999999968"
"101","84585.59999999969"
"100","84036.39999999969"
"100","84209.99999999968"
"99","83719.59999999967"
"99","83287.39999999969"
"99","82909.49999999968"
"98","82245.4999999997"
"99","82702.79999999968"
"98","82266.79999999967"
"98","81719.49999999967"
"98","81234.69999999972"
"98","81623.99999999968"
"98","82050.19999999966"
"97","81521.59999999969"
"97","80972.99999999972"
"97","80411.89999999972"
"97","80817.09999999969"
"97","80609.99999999972"
"96","79959.0999999997"
"95","79620.49999999972"
"95","79109.59999999971"
"95","78609.79999999974"
"95","78163.99999999974"
"95","77864.79999999974"
"95","77460.29999999976"
"94","77001.29999999978"
"94","76711.79999999976"
"95","77376.59999999974"
"95","77155.39999999975"
"95","76929.19999999975"
"94","76285.69999999975"
"94","76730.59999999976"
"94","77223.69999999972"
"93","76746.29999999973"
"93","76462.5999999997"
"93","76098.99999999971"
"94","76649.99999999971"
"93","76035.29999999971"
"93","75788.29999999973"
"93","75303.29999999976"
"93","75026.39999999978"
"93","75577.19999999974"
"93","75221.89999999976"
"93","75056.99999999977"
"93","75407.19999999976"
"93","74895.09999999977"
"93","74562.39999999976"
"93","74087.79999999977"
"93","73751.39999999975"
"92","73309.39999999973"
"91","72502.99999999975"
"91","71880.49999999974"
"91","72254.89999999973"
"91","71934.29999999974"
"91","71537.29999999974"
"91","70950.49999999977"
"90","70383.29999999977"
"90","70678.59999999976"
"90","71156.99999999978"
"90","70606.19999999976"
"90","70971.59999999976"
"90","70463.79999999977"
"90","70100.09999999974"
"90","69693.39999999978"
"89","69185.09999999977"
"89","68889.79999999978"
"88","68457.2999999998"
"88","68838.19999999981"
"88","68362.49999999978"
"88","67969.49999999978"
"88","68351.5999999998"
"88","68621.19999999981"
"88","69083.3999999998"
"89","69609.6999999998"
"89","70037.0999999998"
"89","69670.2999999998"
"89","69252.2999999998"
"89","68890.29999999981"
"89","69472.29999999978"
"89","69871.49999999983"
"89","70151.6999999998"
"89","70557.1999999998"
"89","70898.39999999979"
"89","70229.4999999998"
"89","69870.79999999983"
"88","69154.59999999983"
"88","69578.09999999982"
"88","70025.69999999984"
"89","70589.79999999981"
"88","70219.69999999982"
"88","69955.69999999984"
"88","69510.79999999981"
"88","69719.39999999983"
"88","70181.99999999981"
"87","69485.0999999998"
"87","69119.69999999981"
"87","68756.59999999983"
"87","68245.79999999981"
"86","67566.19999999984"
"86","67141.79999999981"
"85","66562.49999999984"
"84","65736.39999999985"
"84","65246.199999999844"
"84","64868.999999999854"
"84","65025.29999999985"
"83","64342.799999999865"
"82","63728.49999999987"
"82","63317.399999999885"
"82","63161.09999999989"
"83","63725.69999999987"
"84","64269.099999999875"
"84","64691.99999999987"
"84","64393.19999999987"
"84","63850.499999999876"
"84","63526.299999999865"
"85","64182.799999999865"
"85","63880.09999999987"
"84","63281.999999999876"
"84","62972.89999999987"
"85","63534.69999999987"
"85","63154.19999999988"
"85","62822.399999999885"
"85","63407.19999999988"
"85","63809.899999999885"
"86","64635.19999999989"
"85","64137.59999999988"
"84","63648.79999999989"
"84","63257.59999999989"
"84","63715.89999999989"
"84","64101.299999999894"
"84","63627.49999999989"
"84","64300.4999999999"
"84","64633.499999999905"
"83","63968.6999999999"
"83","63635.199999999895"
"82","63163.999999999905"
"81","62507.499999999905"
"81","62984.69999999991"
"81","63302.499999999905"
"81","63632.6999999999"
"81","63209.1999999999"
"81","62773.4999999999"
"80","62476.499999999905"
"80","62095.599999999904"
"80","61811.5999999999"
"80","61179.7999999999"
"80","60707.19999999991"
"80","61039.7999999999"
"81","61722.7999999999"
"81","61993.6999999999"
"81","62373.099999999904"
"81","62032.499999999905"
"81","61672.09999999991"
"81","61198.19999999991"
"81","60927.299999999916"
"81","60661.399999999914"
"82","61068.099999999904"
"81","60549.09999999992"
"81","60255.3999999999"
"80","59689.69999999993"
"80","59206.69999999993"
"80","58936.29999999993"
"80","59352.39999999992"
"80","58914.79999999993"
"80","58508.09999999993"
"80","57981.89999999992"
"79","57431.09999999992"
"80","57918.499999999935"
"80","57460.19999999993"
"79","56793.29999999993"
"79","56530.39999999994"
"79","56052.099999999955"
"79","56583.09999999997"
"79","56956.19999999995"
"79","56596.79999999997"
"79","56180.99999999996"
"79","55731.69999999997"
"79","55411.09999999997"
"79","55114.99999999997"
"79","55756.49999999996"
"80","56195.79999999995"
"81","57090.79999999995"
"81","56717.69999999997"
"81","56300.79999999997"
"80","55848.89999999997"
"79","55303.89999999997"
"79","54886.39999999997"
"79","55357.399999999965"
"79","55884.39999999996"
"78","55371.59999999995"
"78","55836.899999999936"
"78","55455.299999999945"
"78","54782.29999999995"
"78","54402.89999999995"
"78","53840.49999999997"
"78","53544.59999999997"
"77","53139.299999999945"
"76","52520.69999999995"
"76","52957.69999999995"
"76","52671.99999999996"
"76","52081.99999999996"
"76","52372.39999999996"
"76","52848.099999999955"
"76","52448.89999999995"
"75","51992.49999999996"
"75","51555.29999999997"
"75","51189.09999999997"
"74","50402.599999999984"
"74","50086.899999999965"
"73","49740.699999999975"
"72","49252.79999999998"
"72","49650.49999999996"
"71","49059.299999999974"
"70","48496.09999999999"
"70","48165.89999999998"
"69","47442.89999999998"
"68","46891.6"
"67","46009.700000000004"
"67","45475.80000000002"
"66","44708.80000000001"
"65","44122.10000000001"
"64","43445.00000000001"
"65","44016.4"
"65","43487.49999999999"
"64","43096.09999999999"
"65","43511.899999999994"
"64","43091.200000000004"
"64","42721.50000000002"
"63","42254.50000000002"
"62","41728.200000000004"
"62","41929.40000000001"
"62","42497.500000000015"
"62","42631.30000000002"
"61","42119.60000000001"
"60","41574.10000000003"
"59","40748.799999999996"
"58","40378.69999999999"
"58","40176.4"
"57","39651.600000000006"
"56","39087.500000000015"
"56","38930.10000000001"
"55","38460.40000000004"
"54","37565.40000000003"
"54","37252.40000000004"
"55","37751.60000000002"
"54","37180.200000000026"
"54","36876.000000000015"
"53","36286.700000000004"
"52","35847.40000000001"
"51","35263.59999999999"
"51","34828.09999999999"
"52","35398.79999999999"
"51","34806.49999999999"
"50","34093.8"
"49","33636.500000000015"
"48","32953.50000000003"
"48","32560.500000000036"
"49","33044.200000000026"
"49","32555.30000000004"
"49","32113.40000000004"
"48","31614.20000000004"
"49","32020.900000000038"
"49","32322.60000000004"
"50","32895.30000000003"
"49","32479.500000000036"
"48","32037.400000000045"
"47","31397.800000000043"
"47","30904.600000000046"
"46","30415.600000000042"
"45","29878.200000000037"
"44","29231.80000000004"
"44","28795.700000000033"
"43","28312.000000000033"
"42","27791.500000000025"
"42","28230.40000000003"
"42","28812.800000000032"
"41","28339.40000000003"
"41","27757.00000000003"
"41","27384.100000000024"
"40","26932.600000000028"
"40","26415.000000000025"
"40","25895.500000000025"
"39","25396.00000000003"
"39","24988.30000000003"
"39","24750.200000000026"
"38","24092.900000000016"
"37","23719.90000000002"
"36","23127.90000000002"
"36","22842.50000000002"
"35","22342.70000000002"
"34","21790.500000000015"
"33","21202.600000000006"
"33","20723.000000000007"
"32","20048.800000000003"
"31","19476.10000000001"
"30","19069.40000000001"
"29","18295.500000000007"
"28","17576.700000000004"
"29","17951.400000000005"
"30","18546.300000000007"
"29","18026.500000000004"
"28","17416.70000000001"
"27","16892.500000000015"
"27","16551.00000000001"
"27","16109.10000000001"
"27","15794.00000000001"
"27","16236.800000000008"
"28","16976.300000000007"
"27","16633.800000000007"
"26","16063.600000000008"
"25","15640.600000000008"
"24","15165.900000000009"
"23","14595.200000000006"
"23","14080.400000000005"
"22","13601.800000000005"
"22","13262.000000000004"
"23","13793.700000000004"
"24","14454.900000000007"
"23","13925.200000000006"
"22","13185.700000000006"
"22","12694.600000000006"
"21","12073.700000000003"
"20","11509.100000000002"
"19","11044.200000000003"
"18","10536.1"
"17","9850.0"
"16","9306.6"
"15","8805.1"
"16","9354.7"
"17","9772.200000000004"
"16","9240.500000000007"
"15","8579.300000000001"
"14","8204.599999999997"
"13","7556.399999999997"
"12","7006.799999999996"
"11","6589.2999999999965"
"12","6989.299999999996"
"11","6582.599999999996"
"11","6275.2999999999965"
"10","5732.399999999998"
"11","6296.099999999997"
"10","5808.699999999998"
"9","5325.599999999998"
"8","4799.999999999997"
"7","4025.899999999998"
"6","3537.499999999998"
"5","3137.4999999999986"
"4","2565.7000000000003"
"5","3241.3999999999987"
"4","2694.7999999999997"
"3","2019.1000000000006"
"2","1345.8000000000002"
"1","563.7"
"0","0.0"
"1","440.40000000000003"
"2","1016.2"
"1","440.40000000000003"
"0","0.0"

"1","1430.9999999999993"
"2","2707.2999999999984"
"3","3978.2999999999984"
"4","5596.900000000001"
"5","7051.5"
"6","8539.700000000006"
"7","9638.8"
"7","10127.200000000004"
"8","11417.700000000006"
"9","12845.700000000003"
"10","13871.400000000001"
"11","15018.900000000001"
"11","15964.900000000003"
"12","17243.299999999992"
"12","17912.500000000004"
"13","19224.700000000015"
"14","20684.500000000022"
"15","21838.30000000003"
"16","22877.100000000035"
"16","23626.700000000037"
"17","24982.800000000043"
"18","26435.700000000048"
"19","27852.900000000052"
"20","29182.30000000005"
"21","30308.300000000043"
"22","31661.700000000044"
"22","32224.200000000044"
"23","33727.80000000004"
"24","35155.70000000004"
"25","36600.00000000006"
"26","37880.50000000005"
"25","36436.20000000003"
"26","37745.800000000025"
"26","38537.80000000003"
"27","39802.600000000035"
"28","41266.90000000003"
"29","42798.8"
"30","44117.80000000002"
"31","45345.90000000003"
"32","46571.10000000003"
"33","47698.00000000002"
"33","48412.80000000002"
"34","49733.50000000001"
"35","51104.70000000002"
"36","52316.500000000015"
"37","53783.500000000015"
"37","53183.20000000001"
"36","51755.20000000001"
"36","52374.400000000016"
"36","52502.80000000001"
"37","53769.30000000002"
"38","55091.70000000002"
"39","56315.90000000004"
"39","55566.30000000004"
"40","56986.200000000004"
"40","57447.5"
"39","56182.70000000002"
"40","57685.400000000016"
"41","59186.999999999985"
"41","59850.59999999998"
"42","61336.39999999998"
"42","61876.299999999974"
"42","62564.79999999997"
"43","63873.599999999955"
"43","64373.99999999994"
"44","65676.29999999997"
"45","67143.7999999999"
"45","67723.89999999989"
"46","69128.59999999993"
"47","70607.29999999993"
"47","71123.4999999999"
"47","71812.39999999989"
"48","72971.19999999987"
"49","74202.69999999988"
"49","74918.09999999985"
"50","76218.89999999985"
"51","77429.7999999998"
"51","78083.49999999977"
"51","78703.69999999982"
"51","78187.4999999998"
"52","79674.69999999972"
"52","80340.89999999973"
"53","81712.69999999966"
"54","82973.29999999964"
"55","83986.09999999964"
"55","84715.09999999961"
"54","83322.19999999966"
"55","84596.39999999966"
"55","85241.99999999967"
"56","86434.29999999965"
"56","87242.59999999966"
"56","87878.99999999962"
"56","88196.79999999964"
"56","88656.59999999967"
"56","87903.9999999997"
"57","89196.29999999967"
"58","90515.69999999966"
"59","91803.99999999967"
"59","92628.19999999966"
"60","94000.59999999966"
"60","94546.49999999967"
"60","95367.4999999997"
"61","96630.8999999997"
"61","96962.7999999997"
"61","97455.69999999969"
"61","97284.4999999997"
"61","97590.49999999967"
"62","98948.29999999967"
"62","99141.79999999968"
"63","100408.69999999963"
"64","102101.59999999964"
"64","102488.19999999962"
"63","101168.79999999965"
"63","101998.69999999963"
"63","102563.79999999962"
"63","102909.5999999996"
"63","103094.29999999962"
"63","103732.99999999968"
"64","105135.29999999964"
"64","105469.79999999961"
"64","105775.4999999996"
"65","107194.59999999958"
"64","105884.99999999953"
"65","107143.29999999951"
"66","108410.39999999953"
"65","107243.59999999954"
"65","107297.39999999954"
"65","107435.99999999953"
"65","108169.49999999953"
"65","108567.79999999952"
"65","109454.2999999995"
"65","109640.6999999995"
"64","108409.19999999955"
"65","109774.29999999952"
"65","110151.0999999995"
"65","110921.29999999945"
"66","112424.19999999946"
"66","113102.99999999945"
"66","113324.9999999994"
"66","113716.19999999942"
"66","114014.1999999994"
"66","113583.39999999941"
"66","114162.69999999942"
"66","113617.29999999946"
"66","114357.59999999944"
"65","113165.29999999945"
"65","113971.99999999942"
"65","113595.69999999943"
"65","114214.29999999942"
"65","114794.1999999994"
"66","116119.89999999938"
"65","114762.09999999938"
"65","115075.49999999939"
