"active_bins","sum_of_data"
"84","93585.60000000006"
"84","94184.6000000001"
"84","94733.00000000007"
"84","94918.40000000008"
"84","94749.90000000008"
"85","95330.10000000008"
"85","94923.4000000001"
"85","94708.30000000009"
"86","95507.10000000006"
"87","96245.70000000008"
"86","95541.60000000008"
"86","95188.40000000008"
"86","94561.30000000008"
"85","93817.60000000008"
"86","94699.30000000009"
"87","95411.60000000011"
"88","96176.90000000013"
"88","96611.20000000013"
"88","96156.9000000001"
"88","95562.80000000012"
"88","95744.40000000013"
"88","95219.60000000011"
"87","94329.7000000001"
"88","95079.30000000013"
"88","95403.30000000015"
"87","94465.20000000014"
"87","94640.30000000015"
"87","94194.30000000016"
"88","94817.80000000016"
"88","94701.20000000016"
"88","95084.60000000015"
"88","95334.10000000014"
"89","96213.50000000016"
"90","96919.60000000015"
"90","96594.80000000015"
"90","96369.80000000013"
"90","96871.00000000013"
"90","96641.60000000011"
"91","97517.00000000012"
"90","96761.20000000013"
"90","96368.50000000013"
"90","96186.90000000013"
"90","96472.00000000015"
"90","97026.10000000014"
"90","97725.80000000016"
"90","98049.30000000018"
"90","97422.50000000017"
"90","97708.10000000015"
"90","98222.70000000014"
"91","98923.10000000017"
"90","98207.90000000014"
"90","98487.70000000014"
"90","98294.00000000013"
"90","98489.60000000015"
"90","98989.30000000016"
"91","99864.60000000022"
"91","99164.90000000018"
"91","99755.20000000022"
"92","100496.50000000022"
"93","101081.40000000023"
"94","101783.50000000026"
"94","102143.00000000026"
"94","102574.40000000027"
"94","101850.60000000024"
"95","102709.40000000026"
"95","103068.80000000026"
"95","102352.30000000026"
"95","102847.80000000031"
"95","102440.70000000029"
"95","102690.7000000003"
"95","102955.4000000003"
"95","103545.30000000031"
"95","102942.40000000031"
"96","103675.7000000003"
"96","103829.10000000031"
"97","104345.10000000033"
"97","104951.60000000036"
"97","105440.0000000004"
"96","104656.70000000038"
"96","104976.50000000038"
"96","105494.60000000038"
"96","105304.60000000038"
"97","105928.9000000004"
"97","106489.6000000004"
"97","107056.60000000043"
"96","106432.30000000041"
"97","107132.7000000004"
"97","107385.40000000042"
"96","106635.80000000038"
"96","106332.80000000037"
"96","106899.70000000042"
"97","107523.60000000046"
"97","107888.60000000049"
"97","108356.50000000051"
"97","107992.1000000005"
"98","108674.80000000054"
"98","108572.50000000052"
"98","108152.40000000049"
"99","108775.60000000052"
"99","108424.2000000005"
"99","108765.60000000052"
"99","109005.10000000052"
"98","108489.10000000047"
"98","108077.10000000047"
"97","107311.80000000045"
"97","107047.10000000046"
"97","107524.70000000045"
"97","108144.70000000049"
"97","108617.8000000005"
"96","107825.70000000048"
"96","107227.80000000047"
"96","106814.40000000045"
"96","107174.40000000046"
"96","106706.10000000046"
"96","106261.50000000045"
"95","105395.30000000042"
"94","104727.50000000042"
"94","105257.50000000044"
"95","106197.50000000044"
"95","106588.30000000044"
"95","107004.20000000046"
"95","107333.90000000049"
"96","108066.2000000005"
"96","107495.70000000048"
"95","106921.40000000043"
"95","106601.70000000042"
"95","106360.9000000004"
"95","106111.30000000041"
"95","106571.70000000043"
"95","106975.40000000046"
"96","107762.40000000047"
"96","108248.2000000005"
"95","107370.10000000044"
"95","107746.20000000046"
"95","108325.70000000049"
"95","108608.90000000049"
"94","107985.40000000045"
"94","108510.80000000048"
"94","108690.70000000048"
"94","109159.80000000051"
"94","108524.70000000049"
"94","108216.60000000046"
"94","108490.50000000051"
"95","109222.20000000054"
"96","110011.20000000054"
"96","110495.20000000058"
"96","110977.00000000058"
"96","110522.00000000057"
"96","109942.30000000051"
"95","109085.7000000005"
"94","108406.0000000005"
"94","107935.60000000049"
"94","107378.50000000048"
"95","108036.60000000052"
"95","108511.20000000052"
"95","108120.4000000005"
"95","107971.0000000005"
"94","107086.80000000042"
"94","107283.70000000045"
"94","107516.50000000044"
"94","107637.50000000044"
"94","107151.7000000004"
"94","107609.40000000043"
"95","108602.50000000045"
"95","109107.40000000045"
"95","108881.50000000045"
"95","109502.80000000045"
"95","109696.60000000046"
"96","110394.80000000047"
"96","110124.60000000049"
"95","109305.70000000049"
"95","109665.60000000049"
"95","110183.20000000049"
"95","110780.90000000049"
"95","110320.8000000005"
"96","110979.30000000047"
"97","111647.10000000047"
"97","112220.20000000052"
"96","111491.70000000048"
"96","111684.90000000047"
"96","112210.50000000052"
"96","112676.90000000052"
"96","112306.6000000005"
"95","111648.10000000047"
"96","112351.8000000005"
"96","112568.2000000005"
"96","112286.1000000005"
"96","111929.70000000052"
"96","111569.7000000005"
"95","110859.8000000005"
"95","110396.5000000005"
"95","109918.00000000048"
"95","110111.60000000049"
"95","109571.20000000043"
"96","110242.60000000047"
"96","109685.60000000046"
"96","109180.70000000045"
"96","108964.30000000042"
"95","108306.20000000039"
"95","108595.4000000004"
"95","109154.70000000043"
"95","108664.60000000043"
"96","109496.10000000046"
"96","109735.10000000046"
"96","109175.80000000042"
"95","108325.3000000004"
"95","108743.2000000004"
"95","109092.20000000039"
"94","108152.20000000039"
"94","108590.30000000038"
"95","109218.20000000042"
"95","109399.90000000047"
"95","109500.80000000048"
"95","109816.40000000049"
"94","109108.60000000041"
"94","108579.30000000042"
"94","108946.20000000043"
"93","108204.90000000042"
"93","108322.80000000041"
"93","108562.20000000043"
"93","107989.10000000038"
"94","108718.40000000039"
"94","109126.70000000039"
"94","108998.60000000038"
"94","108578.20000000038"
"94","108384.60000000037"
"94","108801.10000000036"
"94","109468.50000000038"
"94","109250.60000000037"
"94","109023.90000000036"
"93","108044.10000000031"
"93","107475.2000000003"
"93","107780.60000000027"
"93","107368.8000000003"
"94","108066.00000000028"
"95","108775.80000000026"
"95","109210.30000000025"
"95","108956.90000000024"
"95","109352.00000000023"
"94","108594.60000000022"
"94","109123.20000000023"
"94","109780.90000000024"
"94","110009.20000000024"
"94","110613.5000000003"
"94","110246.6000000003"
"94","109940.6000000003"
"93","109272.8000000003"
"93","108926.00000000032"
"94","109635.30000000032"
"94","110176.50000000032"
"94","110560.10000000036"
"93","109850.80000000035"
"94","110469.20000000033"
"94","110162.10000000033"
"94","110500.10000000033"
"94","110770.4000000003"
"94","110896.0000000003"
"95","111649.90000000031"
"95","111124.50000000032"
"95","110708.00000000033"
"95","109980.10000000034"
"95","109433.30000000034"
"95","110074.80000000034"
"94","109195.4000000003"
"94","109291.7000000003"
"94","108819.10000000028"
"94","108558.70000000029"
"94","108508.3000000003"
"95","109287.20000000035"
"96","110019.70000000038"
"96","110354.30000000038"
"95","109607.60000000038"
"95","109840.60000000038"
"94","109119.90000000036"
"94","109501.90000000037"
"94","109061.30000000038"
"94","108697.10000000041"
"94","109272.90000000043"
"94","109779.80000000042"
"94","109295.80000000042"
"94","108957.80000000042"
"94","108245.30000000045"
"94","108552.90000000046"
"94","108302.90000000043"
"94","108666.50000000041"
"94","108524.40000000042"
"94","108330.60000000041"
"94","108753.8000000004"
"94","109397.80000000044"
"95","110014.80000000044"
"96","110579.10000000046"
"96","110151.50000000047"
"97","111075.70000000049"
"97","111465.30000000053"
"97","111766.90000000052"
"97","112198.0000000005"
"97","112400.1000000005"
"97","111875.3000000005"
"97","111207.9000000005"
"97","110902.50000000052"
"97","110801.6000000005"
"97","110425.10000000052"
"97","110671.90000000053"
"97","110117.30000000051"
"97","109453.4000000005"
"96","108716.8000000005"
"96","108962.8000000005"
"96","109470.70000000052"
"96","108928.3000000005"
"95","108052.90000000049"
"95","107430.30000000048"
"94","106684.10000000043"
"95","107389.80000000047"
"96","107986.70000000049"
"96","107797.5000000005"
"96","107386.30000000048"
"96","107061.20000000048"
"95","106341.40000000045"
"95","105989.10000000046"
"95","106454.80000000047"
"95","106965.0000000005"
"94","106211.10000000046"
"93","105513.90000000047"
"93","105685.30000000047"
"93","105376.80000000045"
"93","105004.90000000045"
"93","104877.70000000043"
"93","104518.30000000045"
"93","104929.30000000044"
"92","104199.30000000041"
"92","104613.50000000042"
"93","105470.70000000043"
"93","105831.60000000044"
"93","105551.80000000044"
"93","105110.80000000044"
"93","104645.10000000043"
"93","105331.70000000045"
"93","105030.40000000043"
"93","104564.10000000044"
"93","104972.00000000047"
"93","104631.50000000048"
"92","103933.30000000044"
"92","103399.40000000043"
"92","103638.60000000044"
"92","103372.10000000043"
"92","103792.80000000045"
"92","103476.20000000045"
"93","104137.80000000048"
"93","104579.40000000049"
"93","104275.80000000045"
"93","103893.80000000044"
"93","104186.20000000046"
"93","103643.50000000042"
"93","103794.50000000042"
"93","104367.90000000043"
"93","103779.00000000042"
"93","103414.10000000044"
"93","103016.60000000041"
"93","102504.40000000039"
"93","102176.4000000004"
"93","102677.40000000042"
"93","103159.60000000041"
"93","103595.7000000004"
"92","102868.70000000038"
"91","102207.10000000034"
"91","101785.00000000035"
"92","102624.30000000038"
"92","102289.70000000039"
"92","102507.30000000037"
"93","103110.40000000042"
"94","103808.40000000042"
"94","103374.70000000042"
"94","103098.40000000042"
"94","103438.70000000042"
"94","103780.10000000041"
"94","103047.80000000037"
"93","102071.80000000037"
"93","102671.90000000036"
"93","103011.00000000042"
"93","103477.90000000042"
"92","102744.60000000043"
"92","102978.10000000043"
"92","103456.40000000046"
"92","103228.00000000047"
"91","102679.30000000048"
"91","102507.90000000049"
"91","102967.4000000005"
"91","103361.90000000049"
"91","103778.0000000005"
"91","104123.20000000049"
"91","103800.0000000005"
"91","103518.80000000047"
"91","103246.50000000047"
"91","103010.20000000048"
"91","102550.70000000046"
"91","101911.50000000042"
"92","102720.40000000043"
"91","102134.00000000044"
"91","102462.60000000046"
"91","101961.60000000044"
"91","101484.00000000042"
"91","101170.80000000041"
"91","100757.00000000036"
"90","100129.10000000033"
"90","100574.90000000037"
"90","101038.30000000037"
"90","100477.80000000032"
"91","101311.10000000038"
"91","101059.00000000038"
"91","100435.70000000032"
"91","100298.60000000031"
"91","100688.80000000031"
"92","101188.80000000037"
"91","100624.50000000032"
"91","100340.2000000003"
"91","100019.3000000003"
"91","100538.90000000029"
"91","100885.90000000031"
"91","100544.50000000033"
"91","100204.20000000033"
"92","101004.80000000037"
"92","101244.80000000037"
"92","101768.00000000036"
"92","102052.10000000038"
"92","101736.10000000036"
"92","102133.10000000037"
"92","101609.90000000037"
"92","101407.80000000037"
"91","100677.30000000032"
"91","101176.50000000032"
"91","100797.80000000031"
"91","100441.1000000003"
"91","99928.80000000026"
"92","100743.90000000027"
"92","101102.40000000029"
"92","100417.80000000028"
"92","100746.60000000028"
"92","100957.20000000027"
"92","100788.90000000026"
"92","100388.10000000024"
"92","100136.70000000024"
"92","100708.40000000026"
"92","100218.20000000024"
"92","99564.40000000021"
"92","99052.9000000002"
"92","98485.40000000018"
"92","98095.20000000019"
"91","97171.00000000016"
"91","96864.20000000014"
"91","96306.70000000016"
"91","96004.30000000018"
"91","95404.20000000019"
"91","95713.80000000016"
"90","95031.10000000018"
"90","94684.10000000015"
"90","94214.50000000012"
"90","93925.10000000011"
"90","93535.50000000012"
"90","93000.10000000012"
"90","93375.90000000011"
"90","93821.90000000013"
"89","92982.60000000014"
"88","92284.60000000011"
"88","92662.80000000012"
"88","93168.20000000013"
"88","93000.60000000012"
"88","92624.80000000012"
"88","92053.10000000011"
"88","91723.80000000013"
"88","92274.30000000015"
"88","91990.20000000014"
"88","91559.90000000014"
"88","91830.90000000013"
"88","91478.40000000014"
"87","90751.10000000015"
"87","91378.50000000016"
"87","91070.90000000015"
"86","90283.40000000015"
"86","89741.10000000015"
"86","89477.80000000013"
"86","88873.50000000007"
"87","89529.20000000008"
"87","88801.70000000007"
"87","89366.0000000001"
"86","88557.10000000006"
"86","88113.50000000006"
"85","87496.50000000007"
"85","88240.80000000008"
"85","87816.90000000005"
"85","88472.60000000006"
"85","87880.20000000008"
"84","87132.30000000008"
"84","86449.60000000011"
"84","86193.60000000011"
"84","86564.1000000001"
"84","87102.10000000005"
"84","87598.50000000007"
"83","86979.70000000006"
"82","86031.70000000006"
"83","86834.60000000008"
"83","86186.60000000005"
"83","85701.60000000006"
"83","85079.80000000008"
"83","85653.6000000001"
"83","85128.80000000009"
"82","84328.2000000001"
"82","83888.00000000006"
"82","83560.80000000006"
"81","82835.4000000001"
"82","83745.20000000013"
"82","83299.4000000001"
"82","82761.70000000008"
"82","83120.7000000001"
"82","83594.10000000011"
"81","82778.70000000008"
"80","82123.00000000009"
"80","81610.80000000005"
"79","80807.90000000007"
"78","80033.40000000008"
"78","79748.30000000006"
"79","80337.50000000003"
"78","79604.50000000001"
"77","78802.29999999997"
"77","79216.09999999999"
"77","78834.29999999999"
"76","78233.2"
"76","77856.49999999999"
"75","77217.19999999997"
"76","77784.19999999998"
"76","78374.00000000001"
"76","78006.09999999999"
"76","77772.59999999999"
"76","77036.79999999997"
"76","77186.59999999996"
"76","76646.69999999997"
"75","75966.69999999998"
"74","75210.89999999995"
"75","76031.4"
"76","76666.20000000001"
"76","77098.50000000001"
"76","77450.30000000002"
"75","76728.40000000001"
"74","75908.79999999999"
"73","75015.69999999998"
"73","74645.19999999995"
"72","73891.29999999996"
"72","73341.59999999995"
"71","72599.49999999988"
"70","71736.99999999984"
"70","72113.49999999987"
"69","71478.69999999984"
"68","70705.99999999983"
"67","69773.4999999998"
"67","69301.79999999978"
"67","69896.1999999998"
"67","69151.89999999979"
"66","68450.09999999976"
"66","67915.39999999973"
"66","68217.29999999973"
"67","68942.39999999976"
"66","68345.49999999974"
"65","67556.49999999971"
"65","67851.79999999971"
"65","68038.99999999971"
"65","67676.49999999971"
"65","67214.39999999969"
"64","66330.99999999968"
"64","65829.29999999968"
"63","64888.599999999664"
"63","65397.09999999965"
"64","66236.09999999967"
"64","66426.19999999965"
"63","65829.19999999965"
"63","65383.599999999635"
"63","64795.999999999636"
"64","65545.79999999962"
"64","65107.89999999962"
"64","64680.099999999635"
"63","63913.49999999963"
"63","63456.599999999635"
"62","62738.49999999964"
"62","62093.399999999645"
"62","62311.99999999965"
"63","62962.79999999966"
"63","62812.99999999966"
"63","62126.39999999966"
"62","61559.399999999645"
"62","61996.29999999964"
"62","61762.59999999966"
"61","60942.09999999967"
"62","61590.79999999967"
"62","61158.49999999967"
"62","60552.49999999969"
"61","59738.49999999969"
"60","58963.79999999969"
"60","59336.09999999968"
"60","58830.69999999969"
"60","58379.89999999969"
"60","57915.5999999997"
"60","57384.299999999705"
"61","58072.09999999969"
"61","58204.09999999969"
"62","58937.19999999967"
"61","58286.29999999968"
"60","57598.899999999674"
"60","57274.99999999968"
"61","58168.999999999665"
"61","58350.49999999966"
"60","57648.399999999674"
"60","57177.69999999968"
"60","56536.29999999968"
"60","56062.8999999997"
"59","55226.099999999715"
"59","54907.09999999971"
"59","54530.599999999715"
"59","55048.69999999971"
"60","55712.19999999971"
"59","54962.39999999973"
"58","54230.89999999975"
"58","53871.89999999975"
"58","53416.89999999976"
"58","53137.29999999976"
"59","53951.79999999975"
"60","54664.89999999973"
"60","55128.49999999973"
"59","54539.29999999975"
"59","53955.29999999975"
"59","53484.09999999976"
"60","54192.39999999976"
"59","53245.799999999785"
"58","52496.79999999978"
"58","53161.89999999976"
"57","52450.19999999978"
"57","51980.09999999977"
"57","51543.19999999978"
"57","51241.29999999979"
"57","50699.09999999978"
"56","49902.89999999978"
"55","49161.299999999785"
"55","49675.49999999978"
"55","50261.69999999978"
"54","49531.999999999774"
"53","48716.89999999979"
"53","48122.49999999981"
"52","47639.499999999825"
"51","46951.99999999984"
"51","46535.89999999983"
"50","45826.09999999983"
"49","45100.99999999983"
"49","45633.499999999825"
"50","46423.199999999844"
"50","45908.99999999983"
"49","45245.39999999985"
"49","44950.09999999985"
"48","44263.69999999986"
"48","43689.89999999986"
"49","44403.39999999984"
"49","44051.599999999846"
"49","43640.599999999846"
"49","43290.09999999986"
"48","42691.099999999875"
"47","42157.099999999875"
"47","41943.099999999875"
"47","41727.599999999875"
"47","41195.09999999988"
"46","40614.89999999987"
"45","39876.29999999989"
"45","39324.89999999989"
"44","38618.79999999989"
"43","38087.69999999989"
"42","37156.099999999904"
"41","36571.1999999999"
"42","37391.099999999904"
"41","36740.29999999991"
"40","35908.79999999991"
"39","35094.299999999916"
"39","34449.999999999905"
"38","33555.999999999935"
"37","32742.09999999994"
"37","32150.099999999944"
"36","31311.099999999955"
"35","30749.19999999995"
"35","31400.59999999995"
"36","32260.49999999994"
"36","32839.89999999994"
"35","32050.199999999946"
"35","31398.799999999945"
"34","30650.399999999947"
"35","31582.099999999937"
"35","32273.599999999937"
"34","31560.099999999937"
"34","31095.599999999937"
"34","30424.99999999995"
"34","29985.299999999956"
"33","29187.299999999963"
"32","28351.29999999996"
"31","27702.599999999962"
"30","26879.199999999957"
"30","26603.299999999956"
"29","25693.499999999975"
"29","26295.999999999978"
"29","26764.599999999977"
"29","26226.599999999973"
"28","25366.699999999975"
"28","25101.499999999975"
"29","26067.69999999997"
"29","25528.099999999977"
"29","24836.599999999984"
"28","24130.899999999987"
"27","23263.999999999993"
"27","22927.399999999994"
"26","22178.1"
"27","22981.0"
"28","23850.99999999999"
"27","23164.099999999984"
"26","22498.19999999999"
"25","21705.599999999995"
"26","22438.599999999995"
"26","22060.499999999993"
"26","21575.699999999997"
"25","20755.799999999996"
"25","20337.899999999998"
"24","19758.699999999997"
"23","18792.5"
"22","17981.400000000012"
"21","17293.600000000013"
"20","16479.20000000002"
"19","15615.500000000016"
"20","16060.70000000002"
"21","16699.300000000017"
"20","15896.400000000018"
"19","15188.100000000019"
"19","14774.300000000017"
"18","13941.000000000015"
"17","13071.000000000011"
"16","12315.300000000008"
"15","11725.300000000005"
"14","10972.100000000004"
"13","10259.000000000002"
"12","9620.400000000005"
"13","10197.800000000008"
"12","9623.400000000007"
"11","8766.200000000004"
"11","8101.100000000003"
"12","8937.400000000007"
"13","9639.300000000005"
"12","8729.500000000005"
"11","7908.800000000003"
"10","7029.600000000001"
"9","6297.600000000001"
"8","5564.600000000001"
"7","4632.9"
"6","3796.599999999998"
"5","2991.099999999999"
"4","2387.9999999999995"
"3","1686.0999999999997"
"2","1240.9"
"1","577.4000000000001"
"0","0.0"
"1","844.4000000000002"
"0","0.0"

"1","704.1000000000001"
"2","1549.3999999999999"
"3","2235.8000000000006"
"4","2955.599999999999"
"5","3722.799999999998"
"6","4460.3"
"7","5176.100000000002"
"7","5834.200000000002"
"8","6538.800000000003"
"9","7259.800000000004"
"10","8058.600000000005"
"11","8795.200000000004"
"11","9237.600000000008"
"12","9980.900000000005"
"12","10502.000000000007"
"13","11358.500000000013"
"13","10837.40000000001"
"14","11335.300000000014"
"15","12293.600000000017"
"16","13116.900000000018"
"16","13895.000000000018"
"17","14665.400000000021"
"18","15407.500000000024"
"19","16106.500000000027"
"20","16944.000000000025"
"21","17653.80000000002"
"22","18491.50000000002"
"22","19031.60000000001"
"23","19915.80000000001"
"24","20477.7"
"25","21286.799999999992"
"26","21890.999999999993"
"27","22656.099999999984"
"27","23307.399999999994"
"28","23886.599999999988"
"29","24612.599999999988"
"30","25392.79999999998"
"31","26296.79999999998"
"32","26943.299999999974"
"33","27571.999999999978"
"34","28414.99999999997"
"34","29103.499999999967"
"35","29641.39999999996"
"36","30328.79999999996"
"37","31367.69999999996"
"38","32101.79999999995"
"38","32525.09999999995"
"38","33068.79999999994"
"39","33754.09999999992"
"40","34588.19999999992"
"41","35583.39999999989"
"42","36278.79999999989"
"42","36821.19999999988"
"43","37481.79999999989"
"42","36747.69999999989"
"41","35902.39999999989"
"42","36579.19999999988"
"42","37084.29999999988"
"43","37735.19999999988"
"42","36926.099999999875"
"42","37538.199999999866"
"42","38003.899999999856"
"43","38703.49999999984"
"43","38954.899999999856"
"44","39892.99999999983"
"43","39177.199999999866"
"44","39828.39999999984"
"44","40120.299999999836"
"45","40998.399999999834"
"44","40175.09999999984"
"44","40802.19999999983"
"44","41198.19999999983"
"44","41806.59999999983"
"45","42528.19999999983"
"46","43311.49999999983"
"46","43756.49999999981"
"47","44457.499999999825"
"48","45279.799999999814"
"49","45989.699999999786"
"48","45451.7999999998"
"48","44793.699999999815"
"48","45206.799999999814"
"49","46113.19999999978"
"49","46743.799999999785"
"50","47676.299999999785"
"51","48419.99999999979"
"52","49193.19999999979"
"53","49899.59999999978"
"54","50557.89999999977"
"54","51070.19999999976"
"55","51737.99999999975"
"55","52176.999999999745"
"55","52890.69999999977"
"55","53241.099999999766"
"55","53727.99999999977"
"56","54388.99999999975"
"57","55150.19999999975"
"58","56126.19999999973"
"58","56758.59999999973"
"59","57600.799999999734"
"59","58062.79999999972"
"59","58649.99999999971"
"60","59416.59999999968"
"60","59737.49999999967"
"61","60527.09999999968"
"61","60873.09999999968"
"60","60168.49999999969"
"61","61026.19999999969"
"61","61451.699999999684"
"62","62159.49999999968"
"63","62935.499999999665"
"63","62550.09999999967"
"63","62771.299999999675"
"63","63158.19999999967"
"63","63757.89999999967"
"63","64351.99999999966"
"63","64572.49999999966"
"63","64309.39999999967"
"63","64763.699999999655"
"63","64306.29999999965"
"64","65033.59999999964"
"64","65367.89999999965"
"64","65697.79999999967"
"65","66633.79999999967"
"65","66210.4999999997"
"64","65504.09999999967"
"65","66214.59999999971"
"66","67153.7999999997"
"66","67618.79999999968"
"66","67889.09999999969"
"66","68338.19999999969"
"66","68826.6999999997"
"66","68296.99999999971"
"66","68931.99999999972"
"66","69400.19999999974"
"67","70144.09999999979"
"67","70480.9999999998"
"67","70999.69999999981"
"68","71867.19999999981"
"67","71206.1999999998"
"67","71918.69999999981"
"67","72192.99999999983"
"67","71771.6999999998"
"67","72300.9999999998"
"67","72702.7999999998"
"67","72553.79999999978"
"67","71861.79999999977"
"67","72281.8999999998"
"67","72757.59999999983"
"67","73169.19999999984"
"67","73482.19999999982"
"67","73990.99999999981"
"68","74746.7999999998"
"68","74948.2999999998"
"68","74356.49999999983"
"69","75162.1999999998"
"70","75899.99999999977"
"70","75442.19999999976"
"71","76260.39999999975"
"72","77126.59999999976"
"72","77619.09999999979"
"73","78556.3999999998"
"73","78169.49999999981"
"74","78916.8999999998"
"74","79611.69999999981"
"74","79924.49999999983"
"74","79712.19999999982"
"75","80486.19999999985"
