File,Sum of Second Column
Local_search_BFS_Execution_time_sharing_alpha_LSLD.csv,1080.7344401850737
Local_search_BFS_Execution_time_sharing_alpha_LSMD.csv,1476.4868940879678
Local_search_BFS_Execution_time_sharing_alpha_LSHD.csv,1240.1417387930358
Local_search_BFS_Execution_time_sharing_alpha_MSLD.csv,1452.9955150131686
Local_search_BFS_Execution_time_sharing_alpha_MSMD.csv,1036.5825765594486
Local_search_BFS_Execution_time_sharing_alpha_MSHD.csv,1407.0009482277974
Local_search_BFS_Execution_time_sharing_alpha_HSLD.csv,1194.342581672435
Local_search_BFS_Execution_time_sharing_alpha_HSMD.csv,1229.519507228831
Local_search_BFS_Execution_time_sharing_alpha_HSHD.csv,1263.0906829194655
Local_search_BFS_Execution_time_sharing_beta_LSLD.csv,1022.7352095645396
Local_search_BFS_Execution_time_sharing_beta_LSMD.csv,1319.3895797379837
Local_search_BFS_Execution_time_sharing_beta_LSHD.csv,1429.5577091517428
Local_search_BFS_Execution_time_sharing_beta_MSLD.csv,1206.9862704184268
Local_search_BFS_Execution_time_sharing_beta_MSMD.csv,1042.1704481823476
Local_search_BFS_Execution_time_sharing_beta_MSHD.csv,1349.855985961643
Local_search_BFS_Execution_time_sharing_beta_HSLD.csv,1476.5609426670876
Local_search_BFS_Execution_time_sharing_beta_HSMD.csv,1162.5818819936471
Local_search_BFS_Execution_time_sharing_beta_HSHD.csv,1219.336736337686
Local_search_BFS_Execution_time_sharing_equal_LSLD.csv,1368.8021612952396
Local_search_BFS_Execution_time_sharing_equal_LSMD.csv,1339.573094426246
Local_search_BFS_Execution_time_sharing_equal_LSHD.csv,1318.8351219372291
Local_search_BFS_Execution_time_sharing_equal_MSLD.csv,1286.318261229619
Local_search_BFS_Execution_time_sharing_equal_MSMD.csv,1216.8991246481453
Local_search_BFS_Execution_time_sharing_equal_MSHD.csv,1224.6401669447123
Local_search_BFS_Execution_time_sharing_equal_HSLD.csv,1279.7945349327456
Local_search_BFS_Execution_time_sharing_equal_HSMD.csv,1314.259153976705
Local_search_BFS_Execution_time_sharing_equal_HSHD.csv,1287.3553020618815
Local_search_FFS_Execution_time_sharing_LSLD.csv,1262.8855321242831
Local_search_FFS_Execution_time_sharing_LSMD.csv,1161.6826086185124
Local_search_FFS_Execution_time_sharing_LSHD.csv,1188.2860360472305
Local_search_FFS_Execution_time_sharing_MSLD.csv,1297.029094179374
Local_search_FFS_Execution_time_sharing_MSMD.csv,1174.4177539588686
Local_search_FFS_Execution_time_sharing_MSHD.csv,1283.2209654770638
Local_search_FFS_Execution_time_sharing_HSLD.csv,1249.382491101453
Local_search_FFS_Execution_time_sharing_HSMD.csv,1254.203870066736
Local_search_FFS_Execution_time_sharing_HSHD.csv,1246.2682333434416
Local_search_WFS_Execution_time_sharing_alpha_LSLD.csv,1361.442748932836
Local_search_WFS_Execution_time_sharing_alpha_LSMD.csv,1468.6289211679093
Local_search_WFS_Execution_time_sharing_alpha_LSHD.csv,1416.1947475260315
Local_search_WFS_Execution_time_sharing_alpha_MSLD.csv,1430.2146587070351
Local_search_WFS_Execution_time_sharing_alpha_MSMD.csv,1084.0663052868304
Local_search_WFS_Execution_time_sharing_alpha_MSHD.csv,1382.379028028029
Local_search_WFS_Execution_time_sharing_alpha_HSLD.csv,1189.237291475197
Local_search_WFS_Execution_time_sharing_alpha_HSMD.csv,1279.3709347318822
Local_search_WFS_Execution_time_sharing_alpha_HSHD.csv,1188.9498542536417
Local_search_WFS_Execution_time_sharing_beta_LSLD.csv,1146.5291235070183
Local_search_WFS_Execution_time_sharing_beta_LSMD.csv,1360.4005327541604
Local_search_WFS_Execution_time_sharing_beta_LSHD.csv,1343.248758768649
Local_search_WFS_Execution_time_sharing_beta_MSLD.csv,1414.307777430508
Local_search_WFS_Execution_time_sharing_beta_MSMD.csv,1313.164586976115
Local_search_WFS_Execution_time_sharing_beta_MSHD.csv,1118.3389724685508
Local_search_WFS_Execution_time_sharing_beta_HSLD.csv,1149.3024683156495
Local_search_WFS_Execution_time_sharing_beta_HSMD.csv,1333.8763096489372
Local_search_WFS_Execution_time_sharing_beta_HSHD.csv,1399.0084206787838
Local_search_WFS_Execution_time_sharing_equal_LSLD.csv,1467.3655283651367
Local_search_WFS_Execution_time_sharing_equal_LSMD.csv,1308.0986101075189
Local_search_WFS_Execution_time_sharing_equal_LSHD.csv,1352.1343917244037
Local_search_WFS_Execution_time_sharing_equal_MSLD.csv,1404.1952232400538
Local_search_WFS_Execution_time_sharing_equal_MSMD.csv,1393.3730300231018
Local_search_WFS_Execution_time_sharing_equal_MSHD.csv,1398.196039147909
Local_search_WFS_Execution_time_sharing_equal_HSLD.csv,1364.906838608071
Local_search_WFS_Execution_time_sharing_equal_HSMD.csv,1434.8281302192568
Local_search_WFS_Execution_time_sharing_equal_HSHD.csv,1339.6645834184974
