File,Sum of Second Column
Local_search_BFS_Execution_time_sharing_alpha_LSLD.csv,1070.5775824990028
Local_search_BFS_Execution_time_sharing_alpha_LSMD.csv,1077.6727661647512
Local_search_BFS_Execution_time_sharing_alpha_LSHD.csv,1043.2583773634992
Local_search_BFS_Execution_time_sharing_alpha_MSLD.csv,1116.6385085233994
Local_search_BFS_Execution_time_sharing_alpha_MSMD.csv,1202.7844780312207
Local_search_BFS_Execution_time_sharing_alpha_MSHD.csv,1264.0354302288615
Local_search_BFS_Execution_time_sharing_alpha_HSLD.csv,1114.0816465031696
Local_search_BFS_Execution_time_sharing_alpha_HSMD.csv,1195.598081013184
Local_search_BFS_Execution_time_sharing_alpha_HSHD.csv,1293.4665197158909
Local_search_BFS_Execution_time_sharing_beta_LSLD.csv,1123.6898561140945
Local_search_BFS_Execution_time_sharing_beta_LSMD.csv,1217.810961043646
Local_search_BFS_Execution_time_sharing_beta_LSHD.csv,1423.8147921653358
Local_search_BFS_Execution_time_sharing_beta_MSLD.csv,1450.343297453292
Local_search_BFS_Execution_time_sharing_beta_MSMD.csv,1189.0086281062815
Local_search_BFS_Execution_time_sharing_beta_MSHD.csv,1335.74917066816
Local_search_BFS_Execution_time_sharing_beta_HSLD.csv,1103.695373974106
Local_search_BFS_Execution_time_sharing_beta_HSMD.csv,1344.4132992747907
Local_search_BFS_Execution_time_sharing_beta_HSHD.csv,1016.0141548377808
Local_search_BFS_Execution_time_sharing_equal_LSLD.csv,1445.877323924708
Local_search_BFS_Execution_time_sharing_equal_LSMD.csv,1156.7997363422962
Local_search_BFS_Execution_time_sharing_equal_LSHD.csv,1263.5057739373185
Local_search_BFS_Execution_time_sharing_equal_MSLD.csv,1423.174983516913
Local_search_BFS_Execution_time_sharing_equal_MSMD.csv,1126.519189951597
Local_search_BFS_Execution_time_sharing_equal_MSHD.csv,1179.0470207644162
Local_search_BFS_Execution_time_sharing_equal_HSLD.csv,1392.2415210446288
Local_search_BFS_Execution_time_sharing_equal_HSMD.csv,1079.5250417214256
Local_search_BFS_Execution_time_sharing_equal_HSHD.csv,1289.0473272381046
Local_search_FFS_Execution_time_sharing_LSLD.csv,1237.926289558416
Local_search_FFS_Execution_time_sharing_LSMD.csv,1332.6175173672543
Local_search_FFS_Execution_time_sharing_LSHD.csv,1389.0644461614463
Local_search_FFS_Execution_time_sharing_MSLD.csv,1015.8130236187
Local_search_FFS_Execution_time_sharing_MSMD.csv,1360.3784468236483
Local_search_FFS_Execution_time_sharing_MSHD.csv,1458.1222156788558
Local_search_FFS_Execution_time_sharing_HSLD.csv,1258.5787422858618
Local_search_FFS_Execution_time_sharing_HSMD.csv,1226.879695492377
Local_search_FFS_Execution_time_sharing_HSHD.csv,1042.3908779919627
Local_search_WFS_Execution_time_sharing_alpha_LSLD.csv,1126.5922343316986
Local_search_WFS_Execution_time_sharing_alpha_LSMD.csv,1326.6587490764064
Local_search_WFS_Execution_time_sharing_alpha_LSHD.csv,1033.653056607664
Local_search_WFS_Execution_time_sharing_alpha_MSLD.csv,1373.2016229854644
Local_search_WFS_Execution_time_sharing_alpha_MSMD.csv,1462.490698344961
Local_search_WFS_Execution_time_sharing_alpha_MSHD.csv,1450.4754739216758
Local_search_WFS_Execution_time_sharing_alpha_HSLD.csv,1001.693520383624
Local_search_WFS_Execution_time_sharing_alpha_HSMD.csv,1357.939693567724
Local_search_WFS_Execution_time_sharing_alpha_HSHD.csv,1145.925964016563
Local_search_WFS_Execution_time_sharing_beta_LSLD.csv,1497.219332449184
Local_search_WFS_Execution_time_sharing_beta_LSMD.csv,1121.6208684912667
Local_search_WFS_Execution_time_sharing_beta_LSHD.csv,1476.083918525941
Local_search_WFS_Execution_time_sharing_beta_MSLD.csv,1332.0526829719429
Local_search_WFS_Execution_time_sharing_beta_MSMD.csv,1143.3249719243504
Local_search_WFS_Execution_time_sharing_beta_MSHD.csv,1042.7573826275434
Local_search_WFS_Execution_time_sharing_beta_HSLD.csv,1428.45740848319
Local_search_WFS_Execution_time_sharing_beta_HSMD.csv,1354.0061082201655
Local_search_WFS_Execution_time_sharing_beta_HSHD.csv,1054.7296739972194
Local_search_WFS_Execution_time_sharing_equal_LSLD.csv,1319.8107845894906
Local_search_WFS_Execution_time_sharing_equal_LSMD.csv,1447.480522574962
Local_search_WFS_Execution_time_sharing_equal_LSHD.csv,1362.434221090415
Local_search_WFS_Execution_time_sharing_equal_MSLD.csv,1229.7404436898184
Local_search_WFS_Execution_time_sharing_equal_MSMD.csv,1345.1722093760236
Local_search_WFS_Execution_time_sharing_equal_MSHD.csv,1250.5318566981969
Local_search_WFS_Execution_time_sharing_equal_HSLD.csv,1451.9009811811372
Local_search_WFS_Execution_time_sharing_equal_HSMD.csv,1327.5812119057196
Local_search_WFS_Execution_time_sharing_equal_HSHD.csv,1445.9372870766165
