File,Sum of Second Column
online_sharing_BFS_Execution_time_sharing_alpha_LSLD.csv,1647.1407505720776
online_sharing_BFS_Execution_time_sharing_alpha_LSMD.csv,1664.976467024803
online_sharing_BFS_Execution_time_sharing_alpha_LSHD.csv,1163.366633254694
online_sharing_BFS_Execution_time_sharing_alpha_MSLD.csv,1228.9068061533228
online_sharing_BFS_Execution_time_sharing_alpha_MSMD.csv,1192.9914093908214
online_sharing_BFS_Execution_time_sharing_alpha_MSHD.csv,1237.3651202139738
online_sharing_BFS_Execution_time_sharing_alpha_HSLD.csv,1204.3503066735207
online_sharing_BFS_Execution_time_sharing_alpha_HSMD.csv,1186.1174886851795
online_sharing_BFS_Execution_time_sharing_alpha_HSHD.csv,1315.104487906482
online_sharing_BFS_Execution_time_sharing_beta_LSLD.csv,1397.5084102555013
online_sharing_BFS_Execution_time_sharing_beta_LSMD.csv,1223.2419729628764
online_sharing_BFS_Execution_time_sharing_beta_LSHD.csv,1204.7172514688618
online_sharing_BFS_Execution_time_sharing_beta_MSLD.csv,1539.485750951375
online_sharing_BFS_Execution_time_sharing_beta_MSMD.csv,1388.2528641502809
online_sharing_BFS_Execution_time_sharing_beta_MSHD.csv,1306.567589795785
online_sharing_BFS_Execution_time_sharing_beta_HSLD.csv,1590.5788326149282
online_sharing_BFS_Execution_time_sharing_beta_HSMD.csv,1513.5489367329865
online_sharing_BFS_Execution_time_sharing_beta_HSHD.csv,1324.2010125498084
online_sharing_BFS_Execution_time_sharing_equal_LSLD.csv,1341.9106887419264
online_sharing_BFS_Execution_time_sharing_equal_LSMD.csv,1416.0509525902019
online_sharing_BFS_Execution_time_sharing_equal_LSHD.csv,1538.460671101375
online_sharing_BFS_Execution_time_sharing_equal_MSLD.csv,1616.6200020237457
online_sharing_BFS_Execution_time_sharing_equal_MSMD.csv,1560.7398753390619
online_sharing_BFS_Execution_time_sharing_equal_MSHD.csv,1569.2062250384029
online_sharing_BFS_Execution_time_sharing_equal_HSLD.csv,1694.8239212235433
online_sharing_BFS_Execution_time_sharing_equal_HSMD.csv,1715.1123481034647
online_sharing_BFS_Execution_time_sharing_equal_HSHD.csv,1712.3944907959644
online_sharing_FFS_Execution_time_sharing_LSLD.csv,1490.538921351945
online_sharing_FFS_Execution_time_sharing_LSMD.csv,1249.8533028795864
online_sharing_FFS_Execution_time_sharing_LSHD.csv,1310.8514265918243
online_sharing_FFS_Execution_time_sharing_MSLD.csv,1403.8739322946908
online_sharing_FFS_Execution_time_sharing_MSMD.csv,1400.7722263300832
online_sharing_FFS_Execution_time_sharing_MSHD.csv,1406.6863554399142
online_sharing_FFS_Execution_time_sharing_HSLD.csv,1547.1465230980416
online_sharing_FFS_Execution_time_sharing_HSMD.csv,1417.9393785543682
online_sharing_FFS_Execution_time_sharing_HSHD.csv,1509.734319610092
online_sharing_WFS_Execution_time_sharing_alpha_LSLD.csv,1512.9254468093075
online_sharing_WFS_Execution_time_sharing_alpha_LSMD.csv,1151.4752639483372
online_sharing_WFS_Execution_time_sharing_alpha_LSHD.csv,1175.2367168844437
online_sharing_WFS_Execution_time_sharing_alpha_MSLD.csv,1481.525747704185
online_sharing_WFS_Execution_time_sharing_alpha_MSMD.csv,1232.7064248598963
online_sharing_WFS_Execution_time_sharing_alpha_MSHD.csv,1219.2654822061695
online_sharing_WFS_Execution_time_sharing_alpha_HSLD.csv,1624.2885174184823
online_sharing_WFS_Execution_time_sharing_alpha_HSMD.csv,1557.556790086381
online_sharing_WFS_Execution_time_sharing_alpha_HSHD.csv,1788.724169081555
online_sharing_WFS_Execution_time_sharing_beta_LSLD.csv,1418.872786865842
online_sharing_WFS_Execution_time_sharing_beta_LSMD.csv,1231.7111306712736
online_sharing_WFS_Execution_time_sharing_beta_LSHD.csv,1228.0429818672021
online_sharing_WFS_Execution_time_sharing_beta_MSLD.csv,1419.5667137015562
online_sharing_WFS_Execution_time_sharing_beta_MSMD.csv,1270.1521790521867
online_sharing_WFS_Execution_time_sharing_beta_MSHD.csv,1276.1244915234417
online_sharing_WFS_Execution_time_sharing_beta_HSLD.csv,1515.7434023075716
online_sharing_WFS_Execution_time_sharing_beta_HSMD.csv,1609.1916508180384
online_sharing_WFS_Execution_time_sharing_beta_HSHD.csv,1504.155594745477
online_sharing_WFS_Execution_time_sharing_equal_LSLD.csv,1466.1391693117896
online_sharing_WFS_Execution_time_sharing_equal_LSMD.csv,1200.737505043221
online_sharing_WFS_Execution_time_sharing_equal_LSHD.csv,1201.041214229184
online_sharing_WFS_Execution_time_sharing_equal_MSLD.csv,1603.559027636312
online_sharing_WFS_Execution_time_sharing_equal_MSMD.csv,1194.0841716269038
online_sharing_WFS_Execution_time_sharing_equal_MSHD.csv,1285.023161836391
online_sharing_WFS_Execution_time_sharing_equal_HSLD.csv,1265.29825005164
online_sharing_WFS_Execution_time_sharing_equal_HSMD.csv,1583.8318919279827
online_sharing_WFS_Execution_time_sharing_equal_HSHD.csv,1514.9495108897654
