File,Sum of Second Column
Local_search_BFS_Execution_time_sharing_alpha_LSLD.csv,1402.8951901927403
Local_search_BFS_Execution_time_sharing_alpha_LSMD.csv,1213.3008381456643
Local_search_BFS_Execution_time_sharing_alpha_LSHD.csv,1091.5565986044076
Local_search_BFS_Execution_time_sharing_alpha_MSLD.csv,1444.863934843569
Local_search_BFS_Execution_time_sharing_alpha_MSMD.csv,1148.4235232202054
Local_search_BFS_Execution_time_sharing_alpha_MSHD.csv,1225.9129926175206
Local_search_BFS_Execution_time_sharing_alpha_HSLD.csv,1015.3254157371445
Local_search_BFS_Execution_time_sharing_alpha_HSMD.csv,1402.9666042542126
Local_search_BFS_Execution_time_sharing_alpha_HSHD.csv,1103.9420677938024
Local_search_BFS_Execution_time_sharing_beta_LSLD.csv,1286.9056676999803
Local_search_BFS_Execution_time_sharing_beta_LSMD.csv,1074.882942862277
Local_search_BFS_Execution_time_sharing_beta_LSHD.csv,1499.086937984517
Local_search_BFS_Execution_time_sharing_beta_MSLD.csv,1107.7049246665715
Local_search_BFS_Execution_time_sharing_beta_MSMD.csv,1052.9339074951254
Local_search_BFS_Execution_time_sharing_beta_MSHD.csv,1256.1741170159808
Local_search_BFS_Execution_time_sharing_beta_HSLD.csv,1310.0804681504076
Local_search_BFS_Execution_time_sharing_beta_HSMD.csv,1154.901784784868
Local_search_BFS_Execution_time_sharing_beta_HSHD.csv,1154.3348673058867
Local_search_BFS_Execution_time_sharing_equal_LSLD.csv,1318.3950446737551
Local_search_BFS_Execution_time_sharing_equal_LSMD.csv,1235.850516870771
Local_search_BFS_Execution_time_sharing_equal_LSHD.csv,1342.211791088711
Local_search_BFS_Execution_time_sharing_equal_MSLD.csv,1243.858591690775
Local_search_BFS_Execution_time_sharing_equal_MSMD.csv,1346.664808377041
Local_search_BFS_Execution_time_sharing_equal_MSHD.csv,1284.2029270453504
Local_search_BFS_Execution_time_sharing_equal_HSLD.csv,1379.9376364573454
Local_search_BFS_Execution_time_sharing_equal_HSMD.csv,1281.5253315039818
Local_search_BFS_Execution_time_sharing_equal_HSHD.csv,1227.039046389919
Local_search_FFS_Execution_time_sharing_LSLD.csv,1115.7845724699655
Local_search_FFS_Execution_time_sharing_LSMD.csv,1239.71551251
Local_search_FFS_Execution_time_sharing_LSHD.csv,1166.0908193718744
Local_search_FFS_Execution_time_sharing_MSLD.csv,1176.4500514669094
Local_search_FFS_Execution_time_sharing_MSMD.csv,1270.8080037712464
Local_search_FFS_Execution_time_sharing_MSHD.csv,1202.4904545958825
Local_search_FFS_Execution_time_sharing_HSLD.csv,1120.067326895048
Local_search_FFS_Execution_time_sharing_HSMD.csv,1232.6244462915286
Local_search_FFS_Execution_time_sharing_HSHD.csv,1130.4516731398137
Local_search_WFS_Execution_time_sharing_alpha_LSLD.csv,1215.242585590931
Local_search_WFS_Execution_time_sharing_alpha_LSMD.csv,1169.7925652591812
Local_search_WFS_Execution_time_sharing_alpha_LSHD.csv,1230.117898734121
Local_search_WFS_Execution_time_sharing_alpha_MSLD.csv,1311.3127567444976
Local_search_WFS_Execution_time_sharing_alpha_MSMD.csv,1492.3919713072078
Local_search_WFS_Execution_time_sharing_alpha_MSHD.csv,1404.2950481523508
Local_search_WFS_Execution_time_sharing_alpha_HSLD.csv,1002.2479611744676
Local_search_WFS_Execution_time_sharing_alpha_HSMD.csv,1280.0496824522013
Local_search_WFS_Execution_time_sharing_alpha_HSHD.csv,1212.768622948599
Local_search_WFS_Execution_time_sharing_beta_LSLD.csv,1114.8757335571286
Local_search_WFS_Execution_time_sharing_beta_LSMD.csv,1392.284997154674
Local_search_WFS_Execution_time_sharing_beta_LSHD.csv,1392.0281644435183
Local_search_WFS_Execution_time_sharing_beta_MSLD.csv,1229.8925740516895
Local_search_WFS_Execution_time_sharing_beta_MSMD.csv,1328.1207323030635
Local_search_WFS_Execution_time_sharing_beta_MSHD.csv,1457.799031383135
Local_search_WFS_Execution_time_sharing_beta_HSLD.csv,1470.4092096870468
Local_search_WFS_Execution_time_sharing_beta_HSMD.csv,1087.8064685855263
Local_search_WFS_Execution_time_sharing_beta_HSHD.csv,1311.55196372686
Local_search_WFS_Execution_time_sharing_equal_LSLD.csv,1390.587817839155
Local_search_WFS_Execution_time_sharing_equal_LSMD.csv,1340.3853816726814
Local_search_WFS_Execution_time_sharing_equal_LSHD.csv,1331.2843039411057
Local_search_WFS_Execution_time_sharing_equal_MSLD.csv,1365.161141867838
Local_search_WFS_Execution_time_sharing_equal_MSMD.csv,1451.2353486614816
Local_search_WFS_Execution_time_sharing_equal_MSHD.csv,1436.735094573033
Local_search_WFS_Execution_time_sharing_equal_HSLD.csv,1488.9109167935164
Local_search_WFS_Execution_time_sharing_equal_HSMD.csv,1462.633946992059
Local_search_WFS_Execution_time_sharing_equal_HSHD.csv,1341.8379804917315
