File,Sum of Second Column
online_sharing_BFS_Execution_time_sharing_alpha_LSLD.csv,1539.9554438805899
online_sharing_BFS_Execution_time_sharing_alpha_LSMD.csv,1589.3474481854662
online_sharing_BFS_Execution_time_sharing_alpha_LSHD.csv,1257.2077382703294
online_sharing_BFS_Execution_time_sharing_alpha_MSLD.csv,1596.3996861272828
online_sharing_BFS_Execution_time_sharing_alpha_MSMD.csv,1420.7564024665494
online_sharing_BFS_Execution_time_sharing_alpha_MSHD.csv,1639.7820745348104
online_sharing_BFS_Execution_time_sharing_alpha_HSLD.csv,1613.2180341391952
online_sharing_BFS_Execution_time_sharing_alpha_HSMD.csv,1845.5069962547086
online_sharing_BFS_Execution_time_sharing_alpha_HSHD.csv,1555.1558939645304
online_sharing_BFS_Execution_time_sharing_beta_LSLD.csv,1499.9654203576135
online_sharing_BFS_Execution_time_sharing_beta_LSMD.csv,1237.3343442975706
online_sharing_BFS_Execution_time_sharing_beta_LSHD.csv,1314.4015428583161
online_sharing_BFS_Execution_time_sharing_beta_MSLD.csv,1281.539741165754
online_sharing_BFS_Execution_time_sharing_beta_MSMD.csv,1250.100143314808
online_sharing_BFS_Execution_time_sharing_beta_MSHD.csv,1432.8668807472807
online_sharing_BFS_Execution_time_sharing_beta_HSLD.csv,1514.6403458884565
online_sharing_BFS_Execution_time_sharing_beta_HSMD.csv,1663.870664790321
online_sharing_BFS_Execution_time_sharing_beta_HSHD.csv,1600.5866375033927
online_sharing_BFS_Execution_time_sharing_equal_LSLD.csv,1492.629899856878
online_sharing_BFS_Execution_time_sharing_equal_LSMD.csv,1194.1243781550393
online_sharing_BFS_Execution_time_sharing_equal_LSHD.csv,1145.2979087346116
online_sharing_BFS_Execution_time_sharing_equal_MSLD.csv,1368.621012232326
online_sharing_BFS_Execution_time_sharing_equal_MSMD.csv,1366.5294338415233
online_sharing_BFS_Execution_time_sharing_equal_MSHD.csv,1296.0256709719931
online_sharing_BFS_Execution_time_sharing_equal_HSLD.csv,1696.3098945849638
online_sharing_BFS_Execution_time_sharing_equal_HSMD.csv,1626.2326132535786
online_sharing_BFS_Execution_time_sharing_equal_HSHD.csv,1775.3305407000491
online_sharing_FFS_Execution_time_sharing_LSLD.csv,1537.3644101165858
online_sharing_FFS_Execution_time_sharing_LSMD.csv,1123.3064359017096
online_sharing_FFS_Execution_time_sharing_LSHD.csv,1191.7761757627447
online_sharing_FFS_Execution_time_sharing_MSLD.csv,1488.314634915148
online_sharing_FFS_Execution_time_sharing_MSMD.csv,1542.1562082785063
online_sharing_FFS_Execution_time_sharing_MSHD.csv,1699.9178698751093
online_sharing_FFS_Execution_time_sharing_HSLD.csv,1828.446990808262
online_sharing_FFS_Execution_time_sharing_HSMD.csv,1580.771480000557
online_sharing_FFS_Execution_time_sharing_HSHD.csv,1659.1746081090757
online_sharing_WFS_Execution_time_sharing_alpha_LSLD.csv,1650.3368612728348
online_sharing_WFS_Execution_time_sharing_alpha_LSMD.csv,1324.1992777795144
online_sharing_WFS_Execution_time_sharing_alpha_LSHD.csv,1449.6239121613823
online_sharing_WFS_Execution_time_sharing_alpha_MSLD.csv,1707.304641597726
online_sharing_WFS_Execution_time_sharing_alpha_MSMD.csv,1419.5543881331846
online_sharing_WFS_Execution_time_sharing_alpha_MSHD.csv,1683.263532220236
online_sharing_WFS_Execution_time_sharing_alpha_HSLD.csv,1637.2339813860376
online_sharing_WFS_Execution_time_sharing_alpha_HSMD.csv,2001.2511141717123
online_sharing_WFS_Execution_time_sharing_alpha_HSHD.csv,1742.0528534452078
online_sharing_WFS_Execution_time_sharing_beta_LSLD.csv,1806.885642710512
online_sharing_WFS_Execution_time_sharing_beta_LSMD.csv,1430.5431320283758
online_sharing_WFS_Execution_time_sharing_beta_LSHD.csv,1332.3444174513909
online_sharing_WFS_Execution_time_sharing_beta_MSLD.csv,1813.165108400603
online_sharing_WFS_Execution_time_sharing_beta_MSMD.csv,1634.0920629751135
online_sharing_WFS_Execution_time_sharing_beta_MSHD.csv,1424.5440140574024
online_sharing_WFS_Execution_time_sharing_beta_HSLD.csv,1908.713404246309
online_sharing_WFS_Execution_time_sharing_beta_HSMD.csv,2022.3173418347283
online_sharing_WFS_Execution_time_sharing_beta_HSHD.csv,2050.063612283482
online_sharing_WFS_Execution_time_sharing_equal_LSLD.csv,1526.0002704225042
online_sharing_WFS_Execution_time_sharing_equal_LSMD.csv,1227.378991271813
online_sharing_WFS_Execution_time_sharing_equal_LSHD.csv,1227.2579698181305
online_sharing_WFS_Execution_time_sharing_equal_MSLD.csv,1627.9467815034375
online_sharing_WFS_Execution_time_sharing_equal_MSMD.csv,1468.7616926887226
online_sharing_WFS_Execution_time_sharing_equal_MSHD.csv,1788.8716374634027
online_sharing_WFS_Execution_time_sharing_equal_HSLD.csv,2002.8562375202596
online_sharing_WFS_Execution_time_sharing_equal_HSMD.csv,1822.7886868353005
online_sharing_WFS_Execution_time_sharing_equal_HSHD.csv,1762.2465669952317
