1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
1,237.11
2,190.79
2,190.79
2,190.79
2,444.67
2,444.67
2,444.67
2,444.67
2,466.19
2,466.19
2,466.19
2,470.07
2,470.07
2,470.07
2,470.07
2,470.07
2,470.07
2,520.52
2,520.52
2,520.52
2,520.52
2,520.52
2,520.52
2,404.85
2,404.85
2,404.85
2,404.85
2,474.63
2,474.63
2,474.63
3,474.63
3,707.83
2,707.83
3,707.83
3,707.83
3,707.83
3,707.83
3,698.98
3,698.98
3,698.98
3,698.98
3,691.18
3,691.18
3,691.18
3,691.18
3,691.18
3,564.33
3,564.33
3,564.33
3,564.33
3,564.33
3,564.33
3,595.53
3,595.53
3,595.53
3,595.53
3,595.53
3,674.33
3,674.33
3,674.33
3,615.61
3,615.61
3,615.61
3,615.61
3,615.61
3,615.61
3,560.59
3,560.59
3,560.59
3,1015.65
3,1015.65
3,1015.65
3,1015.65
3,1015.65
4,1015.65
4,982.65
4,982.65
4,982.65
4,982.65
4,809.47
4,809.47
4,809.47
4,809.47
4,809.47
4,1015.47
4,1015.47
4,1015.47
4,799.25
4,799.25
4,799.25
4,799.25
4,799.25
4,972.06
4,972.06
4,972.06
4,972.06
4,831.22
4,831.22
4,831.22
4,831.22
4,978.59
4,978.59
4,978.59
4,978.59
4,828.08
4,828.08
4,828.08
4,828.08
4,828.08
4,828.08
4,1041.59
4,1041.59
4,1041.59
4,1041.59
4,1041.59
4,1041.59
4,911.87
4,911.87
4,911.87
4,794.74
4,794.74
5,794.74
5,1197.28
5,1197.28
5,1197.28
5,1197.28
5,1197.28
5,1197.28
5,1292.79
5,1292.79
5,1292.79
5,1292.79
5,1172.02
5,1172.02
5,1172.02
5,1172.02
5,1308.58
5,1308.58
5,1308.58
5,1308.58
5,1308.58
5,1099.61
5,1099.61
5,1099.61
5,1099.61
5,1099.61
5,1240.53
5,1240.53
5,1240.53
5,1240.53
5,1240.53
5,1149.85
5,1149.85
5,1149.85
5,1149.85
5,1149.85
5,1149.85
5,1166.85
6,1166.85
6,1166.85
5,1252.76
6,1252.76
6,1252.76
6,1252.76
6,1252.76
6,1252.76
6,1237.6
6,1237.6
6,1237.6
6,1237.6
6,1237.6
6,1128.19
6,1128.19
6,1128.19
6,1456.57
6,1456.57
6,1456.57
6,1456.57
6,1479.27
6,1479.27
6,1479.27
6,1479.27
6,1479.27
6,1479.27
6,1145.74
6,1145.74
6,1145.74
6,1145.74
6,1145.74
6,1145.74
6,1426.59
6,1426.59
6,1426.59
6,1426.59
6,1426.59
6,1426.59
6,1461.81
6,1461.81
6,1461.81
6,1461.81
6,1461.81
6,1461.81
6,1410.52
6,1410.52
6,1410.52
6,1410.52
6,1410.52
6,1521.02
6,1521.02
6,1521.02
6,1521.02
6,1233.93
6,1233.93
6,1233.93
6,1233.93
6,1192.43
6,1192.43
6,1192.43
6,1192.43
6,1192.43
6,1449.93
6,1449.93
6,1449.93
6,1449.93
6,1449.93
6,1449.93
6,1527.37
6,1527.37
6,1527.37
6,1414.19
6,1414.19
6,1414.19
6,1414.19
6,1508.39
6,1508.39
6,1508.39
6,1508.39
6,1508.39
7,1508.39
6,1642.6
7,1642.6
7,1642.6
7,1642.6
7,1544.68
7,1544.68
7,1544.68
7,1544.68
7,1491.99
7,1491.99
7,1491.99
7,1491.99
7,1675.33
7,1675.33
7,1675.33
7,1398.56
7,1398.56
7,1398.56
7,1398.56
7,1606.98
7,1606.98
7,1606.98
7,1358.06
7,1358.06
7,1358.06
7,1358.06
7,1612.51
7,1612.51
7,1612.51
7,1612.51
7,1702.84
7,1702.84
7,1702.84
7,1702.84
7,1702.84
7,1702.84
7,1356.59
7,1356.59
7,1356.59
7,1356.59
7,1420.6
7,1420.6
7,1420.6
7,1420.6
7,1398.36
7,1398.36
7,1398.36
7,1398.36
7,1398.36
7,1398.36
8,1856.77
8,1856.77
8,1856.77
8,1856.77
7,1856.77
7,1447.24
7,1447.24
7,1447.24
7,1447.24
7,1447.24
7,1972.59
8,1972.59
8,1972.59
8,1972.59
8,2022.13
8,2022.13
8,2022.13
8,1694.9
8,1694.9
8,1694.9
8,1694.9
8,2045.76
8,2045.76
8,2045.76
8,1571.35
8,1571.35
7,1571.35
7,1722.2
7,1722.2
7,1722.2
7,1840.36
7,1840.36
7,1840.36
7,1840.36
8,1840.36
8,1840.36
8,2108.58
8,2108.58
8,2108.58
8,2108.58
7,2108.58
8,1655.81
8,1655.81
8,1655.81
8,1655.81
8,1655.81
8,1655.81
8,1605.96
8,1605.96
8,1605.96
8,1605.96
7,1605.96
7,1819.68
8,1819.68
8,1819.68
8,1819.68
8,1838.78
8,1838.78
8,1838.78
8,2114.82
8,2114.82
8,2114.82
8,2114.82
8,2114.82
8,2114.82
8,1940.95
8,1940.95
8,1940.95
8,1940.95
8,1940.95
8,1637.58
8,1637.58
8,1637.58
8,1637.58
8,1637.58
8,1637.58
7,1795.21
8,1795.21
8,1795.21
8,1795.21
8,1795.21
8,1795.21
8,2051.76
8,2051.76
8,2051.76
8,2051.76
8,2037.21
8,2037.21
8,2037.21
8,1639.71
8,1639.71
8,1639.71
8,1509.77
9,1509.77
9,1509.77
8,1509.77
8,1695.02
8,1695.02
8,1695.02
8,1695.02
8,1695.02
8,2066.86
8,2066.86
9,2066.86
9,2066.86
9,2066.86
9,1744.46
9,1744.46
8,1744.46
8,1744.46
8,1744.46
8,1744.46
9,1933.68
9,1933.68
9,1933.68
9,1689.16
8,1689.16
8,1689.16
8,1689.16
8,1689.16
9,1689.16
9,2012.28
8,2012.28
8,2012.28
8,2012.28
8,2012.28
8,2012.28
8,1845.61
8,1845.61
8,1845.61
8,2063.04
8,2063.04
8,2063.04
8,2063.04
8,1935.67
8,1935.67
8,1935.67
8,2012.03
8,2012.03
8,2012.03
8,2012.03
8,2012.03
8,1688.45
8,1688.45
8,1688.45
8,1688.45
8,1688.45
8,1688.45
8,2056.41
8,2056.41
8,2056.41
8,1594.69
8,1594.69
8,1594.69
8,1923.88
8,1923.88
8,1923.88
8,1923.88
8,1923.88
8,1567.25
8,1567.25
8,1567.25
8,1567.25
8,1567.25
8,2007.18
8,2007.18
8,2007.18
8,2007.18
8,2001.67
8,2001.67
8,2001.67
8,2001.67
8,2001.67
8,1544.9
8,1544.9
8,1544.9
8,1544.9
8,1544.9
8,1544.9
8,1884.76
8,1884.76
8,1884.76
8,1884.76
8,1884.76
8,1884.76
8,1865.88
8,1865.88
8,1865.88
8,1865.88
8,1865.88
8,1865.88
8,1493.43
8,1493.43
8,1493.43
8,1493.43
8,1493.43
8,1493.43
8,1898.21
8,1898.21
8,1898.21
8,1898.21
8,1898.21
8,1784.83
8,1784.83
8,1784.83
8,1784.83
8,1784.83
8,1784.83
8,2035.97
8,2035.97
8,2035.97
8,2035.97
8,2035.97
8,2114.55
8,2114.55
8,2114.55
8,1558.25
8,1558.25
8,1558.25
8,1849.36
8,1849.36
8,1849.36
8,1849.36
8,1849.36
8,1655.65
8,1655.65
8,1655.65
8,1655.65
9,1639.81
8,1639.81
8,1639.81
8,1639.81
9,1639.81
9,1741.47
8,1741.47
8,1741.47
8,1741.47
8,1741.47
8,1634.23
8,1634.23
8,1634.23
8,1877.75
8,1877.75
8,1877.75
8,1907.13
8,1907.13
8,1907.13
8,1907.13
8,1907.13
8,1907.13
8,1792.67
8,1792.67
8,1792.67
8,1792.67
8,1792.67
8,1792.67
8,1558.76
8,1558.76
8,1558.76
8,1558.76
8,1746.29
8,1746.29
8,1746.29
8,1746.29
8,1795.37
8,1795.37
8,1795.37
7,1795.37
8,1795.37
7,1795.37
7,1532.97
7,1532.97
7,1532.97
7,1559.05
7,1559.05
7,1559.05
7,1559.05
7,1559.05
7,1559.05
7,1825.89
7,1825.89
7,1825.89
7,1519.36
7,1519.36
7,1519.36
7,1519.36
7,1519.36
7,1503.21
7,1503.21
7,1503.21
7,1479.64
6,1479.64
6,1479.64
6,1448.43
6,1448.43
6,1448.43
6,1448.43
6,1448.43
6,1288.65
6,1288.65
6,1288.65
6,1153.56
6,1153.56
6,1153.56
6,1153.56
6,1153.56
6,1426.76
6,1426.76
6,1426.76
6,1476.05
6,1476.05
6,1476.05
6,1476.05
6,1518.14
6,1518.14
6,1518.14
6,1518.14
6,1518.14
6,1518.14
6,1578.48
6,1578.48
6,1578.48
6,1578.48
6,1578.48
6,1221.46
6,1221.46
6,1221.46
6,1478.71
6,1478.71
6,1478.71
6,1478.71
6,1478.71
6,1478.71
6,1271.24
6,1271.24
6,1271.24
6,1271.24
6,1300.06
6,1300.06
6,1300.06
6,1300.06
6,1300.06
6,1300.06
6,1524.88
6,1524.88
6,1524.88
6,1524.88
6,1524.88
6,1498.08
6,1498.08
6,1498.08
6,1498.08
6,1498.08
6,1498.08
6,1195.74
6,1195.74
6,1195.74
6,1270.18
6,1270.18
6,1270.18
6,1270.18
6,1270.18
6,1270.18
6,1506.06
6,1506.06
6,1506.06
6,1506.06
6,1506.06
6,1321.11
6,1321.11
6,1321.11
6,1549.85
6,1549.85
6,1549.85
6,1528.75
6,1528.75
6,1528.75
6,1528.75
6,1528.75
6,1495.53
6,1495.53
6,1495.53
6,1119.21
6,1119.21
6,1119.21
6,1119.21
6,1559.22
6,1559.22
6,1559.22
6,1559.22
6,1559.22
6,1559.22
6,1427.36
6,1427.36
6,1427.36
6,1427.36
6,1427.36
6,1427.36
6,1530.53
6,1530.53
6,1530.53
6,1530.53
6,1530.53
6,1118.91
6,1118.91
6,1118.91
6,1118.91
6,1495.64
6,1495.64
6,1495.64
6,1495.64
6,1495.64
6,1491.74
6,1491.74
6,1491.74
6,1491.74
6,1491.74
6,1566.74
6,1566.74
6,1566.74
6,1566.74
6,1566.74
6,1293.86
6,1293.86
6,1293.86
6,1293.86
6,1293.86
6,1293.86
6,1223.85
6,1223.85
6,1223.85
6,1223.85
6,1223.85
6,1223.85
6,1180.1
6,1180.1
6,1180.1
6,1180.1
6,1180.1
6,1233.39
6,1233.39
6,1233.39
6,1233.39
6,1169.16
6,1169.16
6,1169.16
6,1169.16
6,1047.48
5,1047.48
6,1047.48
6,1047.48
6,1047.48
6,1466.92
6,1466.92
5,1466.92
5,1466.92
5,1466.92
5,1466.92
5,1125.45
6,1125.45
5,1125.45
5,1125.45
5,1125.45
5,1125.45
5,929.92
5,929.92
5,929.92
5,929.92
5,929.92
5,929.92
5,1057.07
5,1057.07
5,1057.07
5,1057.07
5,1057.07
5,1057.07
5,1131.57
5,1131.57
5,1131.57
5,1131.57
5,1183.0
5,1183.0
5,1183.0
5,1183.0
5,1183.0
5,1183.0
5,950.65
5,950.65
5,950.65
5,1254.71
5,1254.71
5,1254.71
5,1317.95
5,1317.95
5,1317.95
5,1317.95
5,1317.95
5,935.86
5,935.86
5,935.86
5,935.86
5,935.86
5,1077.75
5,1077.75
5,1077.75
5,1077.75
5,1077.75
5,1077.75
5,1163.76
5,1163.76
4,1163.76
4,1163.76
4,778.71
4,778.71
4,778.71
4,778.71
5,1235.96
4,1235.96
5,1235.96
5,1235.96
4,1235.96
4,1235.96
4,800.48
4,800.48
4,800.48
4,800.48
4,876.51
4,876.51
4,876.51
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,902.78
4,902.78
4,902.78
4,902.78
4,902.78
4,842.19
4,842.19
4,842.19
4,842.19
4,842.19
4,1060.6
4,1060.6
4,1060.6
4,667.62
3,667.62
3,667.62
3,667.62
3,596.84
3,596.84
3,596.84
3,596.84
3,596.84
3,596.84
3,694.61
3,694.61
3,694.61
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,772.85
3,772.85
3,772.85
3,772.85
3,772.85
3,783.79
3,783.79
3,783.79
3,783.79
3,616.11
3,616.11
3,616.11
3,616.11
3,616.11
3,703.49
3,703.49
3,703.49
3,703.49
3,733.38
3,733.38
3,733.38
3,733.38
3,733.38
3,702.0
3,702.0
3,702.0
3,573.48
3,573.48
3,573.48
3,579.9
3,579.9
2,579.9
2,473.91
2,473.91
2,473.91
2,473.91
3,473.91
3,530.6
2,530.6
2,530.6
2,530.6
2,517.97
2,517.97
